"","word","freq"
"""sustainableuse"",","""sustainableuse"",",1
"""switzerland"",","""switzerland"",",1
"""systemcomponents"",","""systemcomponents"",",1
"""taro"",","""taro"",",1
"""tibet"",","""tibet"",",1
"""traditional"",","""traditional"",",1
"""traditionalagriculture"",","""traditionalagriculture"",",1
"""traditionalagroecosystems"",","""traditionalagroecosystems"",",1
"""traditionalknowledge"",","""traditionalknowledge"",",1
"""transformed"",","""transformed"",",1
"""transgeneescape"",","""transgeneescape"",",1
"""transplantation"",","""transplantation"",",1
"""turkey"",","""turkey"",",1
"""uplandrice"",","""uplandrice"",",1
"""vegetable"")","""vegetable"")",1
"""verticality"",","""verticality"",",1
"""viciafaba"",","""viciafaba"",",1
"""vignamungo"",","""vignamungo"",",1
"""wateryield-storagecapacityratio"",","""wateryield-storagecapacityratio"",",1
"""wheat"",","""wheat"",",1
"""wildtea"",","""wildtea"",",1
"""xishuangbanna"",","""xishuangbanna"",",1
"""yieldadvantage"",","""yieldadvantage"",",1
"""yunnan"",","""yunnan"",",1
"c(""himalaya"",","c(""himalaya"",",1
