"","word","freq"
"""systemproductivity"",","""systemproductivity"",",4
"""traditionalecologicalknowledge"",","""traditionalecologicalknowledge"",",4
"""wateruseefficiency"",","""wateruseefficiency"",",4
"""adaptivecapacity"",","""adaptivecapacity"",",3
"""agrarianchange"",","""agrarianchange"",",3
"""agriculturallandscape"",","""agriculturallandscape"",",3
"""agro-ecosystem"",","""agro-ecosystem"",",3
"""agrobiodiversityconservation"",","""agrobiodiversityconservation"",",3
"""arsenic"",","""arsenic"",",3
"""biocontrol"",","""biocontrol"",",3
"""blackgram"",","""blackgram"",",3
"""cereals"",","""cereals"",",3
"""cost-benefitanalysis"",","""cost-benefitanalysis"",",3
"""cropdiversification"",","""cropdiversification"",",3
"""croppingpattern"",","""croppingpattern"",",3
"""croppingsystems"",","""croppingsystems"",",3
"""cropproductivity"",","""cropproductivity"",",3
"""cropwildrelative"",","""cropwildrelative"",",3
"""cultivation"",","""cultivation"",",3
"""developingcountries"",","""developingcountries"",",3
"""development"",","""development"",",3
"""diversification"",","""diversification"",",3
"""ecosystem"",","""ecosystem"",",3
"""ecotourism"",","""ecotourism"",",3
"""energybudget"",","""energybudget"",",3
"""erosion"",","""erosion"",",3
"""fertilizer"",","""fertilizer"",",3
"""fingermillet"",","""fingermillet"",",3
"""flue-curedtobacco"",","""flue-curedtobacco"",",3
"""fodder"",","""fodder"",",3
"""foodsovereignty"",","""foodsovereignty"",",3
"""forestry"",","""forestry"",",3
"""geneintrogression"",","""geneintrogression"",",3
"""geneticstructure"",","""geneticstructure"",",3
"""genomicresources"",","""genomicresources"",",3
"""genomics"",","""genomics"",",3
"""geographicinformationsystem"",","""geographicinformationsystem"",",3
"""himalayanregion"",","""himalayanregion"",",3
"""hplc"",","""hplc"",",3
"""innovation"",","""innovation"",",3
"""integratedfarming"",","""integratedfarming"",",3
"""integratedfarmingsystems"",","""integratedfarmingsystems"",",3
"""integratedpestmanagement"",","""integratedpestmanagement"",",3
"""interaction"",","""interaction"",",3
"""juglanssigillata"",","""juglanssigillata"",",3
"""malnutrition"",","""malnutrition"",",3
"""manure"",","""manure"",",3
"""minimumtillage"",","""minimumtillage"",",3
"""mountainagriculture"",","""mountainagriculture"",",3
"""mountains"",","""mountains"",",3
"""myanmar"",","""myanmar"",",3
"""nutritionalsecurity"",","""nutritionalsecurity"",",3
"""nutritionalvalue"",","""nutritionalvalue"",",3
"""participatoryplantbreeding"",","""participatoryplantbreeding"",",3
"""perception"",","""perception"",",3
"""plantdiversity"",","""plantdiversity"",",3
"""production"",","""production"",",3
"""rainfedagriculture"",","""rainfedagriculture"",",3
"""regressionanalysis"",","""regressionanalysis"",",3
"""ruralvitalization"",","""ruralvitalization"",",3
"""smallandmediumenterprises"",","""smallandmediumenterprises"",",3
"""smallholderfarmers"",","""smallholderfarmers"",",3
"""soilconservation"",","""soilconservation"",",3
"""soilhealth"",","""soilhealth"",",3
"""soilorganiccarbon"",","""soilorganiccarbon"",",3
"""soybean"",","""soybean"",",3
"""structure"",","""structure"",",3
"""terraceagriculture"",","""terraceagriculture"",",3
"""tibet"",","""tibet"",",3
"""totalfactorproductivity"",","""totalfactorproductivity"",",3
"""traditionalcrops"",","""traditionalcrops"",",3
"""urbanization"",","""urbanization"",",3
"""uttarakhand"",","""uttarakhand"",",3
"""vulnerability"",","""vulnerability"",",3
"""watershed"",","""watershed"",",3
"""wildedibleplants"",","""wildedibleplants"",",3
"""afghanistan"",","""afghanistan"",",2
"""agriculturaldevelopment"",","""agriculturaldevelopment"",",2
"""agriculturalinstitutions"",","""agriculturalinstitutions"",",2
"""agriculturalmultifunctionality"",","""agriculturalmultifunctionality"",",2
"""agriculturalpolicy"",","""agriculturalpolicy"",",2
"""agriculturalpractices"",","""agriculturalpractices"",",2
"""agriculturalsustainability"",","""agriculturalsustainability"",",2
"""agriculturedevelopment"",","""agriculturedevelopment"",",2
"""agriculturesustainability"",","""agriculturesustainability"",",2
"""agroecology"",","""agroecology"",",2
"""agroecosystem"",","""agroecosystem"",",2
"""agroecosystems"",","""agroecosystems"",",2
"""agronomicpractices"",","""agronomicpractices"",",2
"""agronomy"",","""agronomy"",",2
"""ahp"",","""ahp"",",2
"""alternateland-usesystems"",","""alternateland-usesystems"",",2
"""altitude"",","""altitude"",",2
"""analytichierarchyprocess(ahp)"",","""analytichierarchyprocess(ahp)"",",2
"""antioxidants"",","""antioxidants"",",2
"""aridzone"",","""aridzone"",",2
"""aromaticrice"",","""aromaticrice"",",2
"""arunachalpradesh"",","""arunachalpradesh"",",2
"""asteraceae"",","""asteraceae"",",2
"""attitude"",","""attitude"",",2
"""bagrotvalley"",","""bagrotvalley"",",2
"""barley"",","""barley"",",2
"""beekeeping"",","""beekeeping"",",2
"""benefitcostratio"",","""benefitcostratio"",",2
"""bhutan"",","""bhutan"",",2
"""biodiversityconservation"",","""biodiversityconservation"",",2
"""biomassproduction"",","""biomassproduction"",",2
"""biotechnology"",","""biotechnology"",",2
"""carbonmanagementindex"",","""carbonmanagementindex"",",2
"""carbonstock"",","""carbonstock"",",2
"""cashcrop"",","""cashcrop"",",2
"""cashcrops"",","""cashcrops"",",2
"""centralhimalaya"",","""centralhimalaya"",",2
"""chickpea"",","""chickpea"",",2
"""chittagonghilltracts"",","""chittagonghilltracts"",",2
"""chlorophyll"",","""chlorophyll"",",2
"""choiceexperiment"",","""choiceexperiment"",",2
"""cicerarietinum"",","""cicerarietinum"",",2
"""classification"",","""classification"",",2
"""climatechangeadaptation"",","""climatechangeadaptation"",",2
"""collection"",","""collection"",",2
"""collectiveaction"",","""collectiveaction"",",2
"""commercialization"",","""commercialization"",",2
"""communitystructure"",","""communitystructure"",",2
"""consumerbehavior"",","""consumerbehavior"",",2
"""consumptionexpenditure"",","""consumptionexpenditure"",",2
"""contingentvaluation"",","""contingentvaluation"",",2
"""conventionalagriculture"",","""conventionalagriculture"",",2
"""correlation"",","""correlation"",",2
"""cowpea"",","""cowpea"",",2
"""cropmanagement"",","""cropmanagement"",",2
"""cropresidues"",","""cropresidues"",",2
"""cropsystem"",","""cropsystem"",",2
"""cropwildrelatives"",","""cropwildrelatives"",",2
"""determinants"",","""determinants"",",2
"""disease"",","""disease"",",2
"""diva-gis"",","""diva-gis"",",2
"""diversityindex"",","""diversityindex"",",2
"""draughtanimalpower(dap)"",","""draughtanimalpower(dap)"",",2
"""drylandagriculture"",","""drylandagriculture"",",2
"""dynamics"",","""dynamics"",",2
"""easternhimalaya"",","""easternhimalaya"",",2
"""easternhimalayas"",","""easternhimalayas"",",2
"""ecologicalgradient"",","""ecologicalgradient"",",2
"""ecology"",","""ecology"",",2
"""economicanalysis"",","""economicanalysis"",",2
"""economicdevelopment"",","""economicdevelopment"",",2
"""economicvalue"",","""economicvalue"",",2
"""emergingmarkets"",","""emergingmarkets"",",2
"""emergy"",","""emergy"",",2
"""environmentalpollution"",","""environmentalpollution"",",2
"""essentialoil"",","""essentialoil"",",2
"""ethnicminority"",","""ethnicminority"",",2
"""ethnomedicine"",","""ethnomedicine"",",2
"""ethnomycology"",","""ethnomycology"",",2
"""evaluationindexsystem"",","""evaluationindexsystem"",",2
"""evergreenrevolution"",","""evergreenrevolution"",",2
"""expertfarmer"",","""expertfarmer"",",2
"""expertsystem"",","""expertsystem"",",2
"""exsituconservation"",","""exsituconservation"",",2
"""fagopyrumesculentum"",","""fagopyrumesculentum"",",2
"""farmers"",","""farmers"",",2
"""farming"",","""farming"",",2
"""farmsize"",","""farmsize"",",2
"""farmyardmanure"",","""farmyardmanure"",",2
"""feministpoliticalecology"",","""feministpoliticalecology"",",2
"""fertilizerapplicationrate"",","""fertilizerapplicationrate"",",2
"""fertilizers"",","""fertilizers"",",2
"""foodconsumption"",","""foodconsumption"",",2
"""foodpolicy"",","""foodpolicy"",",2
"""foodproducts"",","""foodproducts"",",2
"""geneflow"",","""geneflow"",",2
"""germplasmresource"",","""germplasmresource"",",2
"""giahs"",","""giahs"",",2
"""gilgit-baltistan"",","""gilgit-baltistan"",",2
"""globallyimportantagriculturalheritagesystems(giahs)"",","""globallyimportantagriculturalheritagesystems(giahs)"",",2
"""grazing"",","""grazing"",",2
"""greenrevolution"",","""greenrevolution"",",2
"""hillagriculture"",","""hillagriculture"",",2
"""hillfarming"",","""hillfarming"",",2
"""horticulture"",","""horticulture"",",2
"""householdfoodsecurity"",","""householdfoodsecurity"",",2
"""impactanalysis"",","""impactanalysis"",",2
"""income"",","""income"",",2
"""indigenous"",","""indigenous"",",2
"""integration"",","""integration"",",2
"""intercrop"",","""intercrop"",",2
"""internetofthings"",","""internetofthings"",",2
"""interspecificcompetition"",","""interspecificcompetition"",",2
"""interspecificfacilitation"",","""interspecificfacilitation"",",2
"""introgression"",","""introgression"",",2
"""jhum"",","""jhum"",",2
"""juglans"",","""juglans"",",2
"""kailashsacredlandscape"",","""kailashsacredlandscape"",",2
"""knowledge"",","""knowledge"",",2
"""kollihills"",","""kollihills"",",2
"""land-usechange"",","""land-usechange"",",2
"""landfragmentation"",","""landfragmentation"",",2
"""landracediversity"",","""landracediversity"",",2
"""landreform"",","""landreform"",",2
"""landtransfer"",","""landtransfer"",",2
"""landusetransition"",","""landusetransition"",",2
"""legume"",","""legume"",",2
"""livestocksystem"",","""livestocksystem"",",2
"""logisticregression"",","""logisticregression"",",2
"""machinelearning"",","""machinelearning"",",2
"""management"",","""management"",",2
"""markets"",","""markets"",",2
"""mechanization"",","""mechanization"",",2
"""methane"",","""methane"",",2
"""millet"",","""millet"",",2
"""millets"",","""millets"",",2
"""minormillets"",","""minormillets"",",2
"""mixedfarming"",","""mixedfarming"",",2
"""molecularmarker"",","""molecularmarker"",",2
"""molecularmarkers"",","""molecularmarkers"",",2
"""moringaleafextract"",","""moringaleafextract"",",2
"""mucunapruriens"",","""mucunapruriens"",",2
"""neglectedandunderutilizedspecies"",","""neglectedandunderutilizedspecies"",",2
"""neuralnetworks"",","""neuralnetworks"",",2
"""nitrogen"",","""nitrogen"",",2
"""non-timberforestproducts"",","""non-timberforestproducts"",",2
"""nutrients"",","""nutrients"",",2
"""organicagriculture"",","""organicagriculture"",",2
"""overlandflow"",","""overlandflow"",",2
"""parasitoids"",","""parasitoids"",",2
"""paris"",","""paris"",",2
"""participatoryapproaches"",","""participatoryapproaches"",",2
"""participatoryruralappraisal"",","""participatoryruralappraisal"",",2
"""pastoralism"",","""pastoralism"",",2
"""perceptions"",","""perceptions"",",2
"""phenolics"",","""phenolics"",",2
"""photosynthesis"",","""photosynthesis"",",2
"""phylogeneticanalysis"",","""phylogeneticanalysis"",",2
"""phylogeography"",","""phylogeography"",",2
"""plantgrowthpromotion"",","""plantgrowthpromotion"",",2
"""plantingdensity"",","""plantingdensity"",",2
"""policy"",","""policy"",",2
"""populationstatus"",","""populationstatus"",",2
"""poverty"",","""poverty"",",2
"""povertyalleviation"",","""povertyalleviation"",",2
"""precisionagriculture"",","""precisionagriculture"",",2
"""profitability"",","""profitability"",",2
"""psb"",","""psb"",",2
"""pulses"",","""pulses"",",2
"""quality"",","""quality"",",2
"""rainfall"",","""rainfall"",",2
"""raphanussativus"",","""raphanussativus"",",2
"""regenerationstatus"",","""regenerationstatus"",",2
"""remotesensing"",","""remotesensing"",",2
"""residueretention"",","""residueretention"",",2
"""resourceuse"",","""resourceuse"",",2
"""resourceuseefficiency"",","""resourceuseefficiency"",",2
"""rhizobium"",","""rhizobium"",",2
"""ricebean"",","""ricebean"",",2
"""ricelandraces"",","""ricelandraces"",",2
"""risk"",","""risk"",",2
"""rubberplantation"",","""rubberplantation"",",2
"""run-off"",","""run-off"",",2
"""ruralindia"",","""ruralindia"",",2
"""rurallivelihood"",","""rurallivelihood"",",2
"""ruralrevitalization"",","""ruralrevitalization"",",2
"""seedlinggrowth"",","""seedlinggrowth"",",2
"""seedmanagement"",","""seedmanagement"",",2
"""seedquality"",","""seedquality"",",2
"""seedsystems"",","""seedsystems"",",2
"""seedtreatment"",","""seedtreatment"",",2
"""shiftingagriculture"",","""shiftingagriculture"",",2
"""sikkim"",","""sikkim"",",2
"""small-scalefarmers"",","""small-scalefarmers"",",2
"""socialcapital"",","""socialcapital"",",2
"""socioeconomicdevelopment"",","""socioeconomicdevelopment"",",2
"""soildegradation"",","""soildegradation"",",2
"""soilloss"",","""soilloss"",",2
"""soils"",","""soils"",",2
"""southwestchina"",","""southwestchina"",",2
"""spatialdistribution"",","""spatialdistribution"",",2
"""speciesrichness"",","""speciesrichness"",",2
"""ssrmarkers"",","""ssrmarkers"",",2
"""stability"",","""stability"",",2
"""subsistenceagriculture"",","""subsistenceagriculture"",",2
"""supplychainmanagement"",","""supplychainmanagement"",",2
"""sustainableproduction"",","""sustainableproduction"",",2
"""systemsanalysis"",","""systemsanalysis"",",2
"""technicalefficiency"",","""technicalefficiency"",",2
"""theoryofplannedbehavior"",","""theoryofplannedbehavior"",",2
"""tibetan"",","""tibetan"",",2
"""tobacco"",","""tobacco"",",2
"""tolerance"",","""tolerance"",",2
"""tourism"",","""tourism"",",2
"""trade-off"",","""trade-off"",",2
"""traditionalcultivars"",","""traditionalcultivars"",",2
"""traditionalfarmingsystems"",","""traditionalfarmingsystems"",",2
"""traditionalvariety"",","""traditionalvariety"",",2
"""transdisciplinaryapproach"",","""transdisciplinaryapproach"",",2
"""utilization"",","""utilization"",",2
"""valuechain"",","""valuechain"",",2
"""varietaldiversity"",","""varietaldiversity"",",2
"""vegetables"",","""vegetables"",",2
"""virulence"",","""virulence"",",2
"""vulnerabilityassessment"",","""vulnerabilityassessment"",",2
"""vulnerabilityindex"",","""vulnerabilityindex"",",2
"""water-useefficiency"",","""water-useefficiency"",",2
"""waterresourcesdevelopment"",","""waterresourcesdevelopment"",",2
"""westbengal"",","""westbengal"",",2
"""westernhimalaya"",","""westernhimalaya"",",2
"""wildandnon-cultivatededibleplants"",","""wildandnon-cultivatededibleplants"",",2
"""willingnesstoaccept"",","""willingnesstoaccept"",",2
"""wirelesssensornetworks"",","""wirelesssensornetworks"",",2
"""women"",","""women"",",2
"""yieldgaps"",","""yieldgaps"",",2
"""'goldenrice'"",","""'goldenrice'"",",1
"""15nisotopedilution"",","""15nisotopedilution"",",1
"""18srdna"",","""18srdna"",",1
"""3de-sandbox"",","""3de-sandbox"",",1
"""3m"",","""3m"",",1
"""454sequencing"",","""454sequencing"",",1
"""\""add-value\""interventionstobiodiversity"",","""\""add-value\""interventionstobiodiversity"",",1
"""a.cristatum2pchromosometranslocationlines"",","""a.cristatum2pchromosometranslocationlines"",",1
"""abioticandbioticstress"",","""abioticandbioticstress"",",1
"""abioticstress"",","""abioticstress"",",1
"""abioticstresses"",","""abioticstresses"",",1
"""abovegroundbiomass"",","""abovegroundbiomass"",",1
"""acc-deaminasebiotechnology"",","""acc-deaminasebiotechnology"",",1
"""accessibility"",","""accessibility"",",1
"""accessions"",","""accessions"",",1
"""accesstoland"",","""accesstoland"",",1
"""acidsoils"",","""acidsoils"",",1
"""activity"",","""activity"",",1
"""actornetworktheory"",","""actornetworktheory"",",1
"""actors"",","""actors"",",1
"""adaptability"",","""adaptability"",",1
"""adaptationstrategies"",","""adaptationstrategies"",",1
"""adaptationstrategy"",","""adaptationstrategy"",",1
"""adaptivemanagement"",","""adaptivemanagement"",",1
"""adaptivestrategies"",","""adaptivestrategies"",",1
"""adaptivetransitionmanagement"",","""adaptivetransitionmanagement"",",1
"""addednitrogeninteraction"",","""addednitrogeninteraction"",",1
"""administrativeregions"",","""administrativeregions"",",1
"""adolescentgirls"",","""adolescentgirls"",",1
"""adoptionandimpact"",","""adoptionandimpact"",",1
"""adoptionstudy"",","""adoptionstudy"",",1
"""advertising"",","""advertising"",",1
"""advisoryservices"",","""advisoryservices"",",1
"""aerialphotointerpretation"",","""aerialphotointerpretation"",",1
"""aerobiccomposting"",","""aerobiccomposting"",",1
"""aesthetics"",","""aesthetics"",",1
"""agdp"",","""agdp"",",1
"""agent-basedanalysis"",","""agent-basedanalysis"",",1
"""agent-basedmodelling"",","""agent-basedmodelling"",",1
"""agevariation"",","""agevariation"",",1
"""aggregateassociatedcarbon"",","""aggregateassociatedcarbon"",",1
"""aging"",","""aging"",",1
"""agrariancrisis"",","""agrariancrisis"",",1
"""agri-foodknowledge"",","""agri-foodknowledge"",",1
"""agri-foodsystems"",","""agri-foodsystems"",",1
"""agribusinessfirms"",","""agribusinessfirms"",",1
"""agribusinessmodel"",","""agribusinessmodel"",",1
"""agribusinessperformance"",","""agribusinessperformance"",",1
"""agricides"",","""agricides"",",1
"""agricultural"",","""agricultural"",",1
"""agriculturalbigdata"",","""agriculturalbigdata"",",1
"""agriculturalbiotechnology"",","""agriculturalbiotechnology"",",1
"""agriculturalcarbonreduction"",","""agriculturalcarbonreduction"",",1
"""agriculturalco-operatives"",","""agriculturalco-operatives"",",1
"""agriculturalcommunities"",","""agriculturalcommunities"",",1
"""agriculturaldemonstration"",","""agriculturaldemonstration"",",1
"""agriculturalextension"",","""agriculturalextension"",",1
"""agriculturalextensionservices"",","""agriculturalextensionservices"",",1
"""agriculturalfinance"",","""agriculturalfinance"",",1
"""agriculturalheritage"",","""agriculturalheritage"",",1
"""agriculturalheritages"",","""agriculturalheritages"",",1
"""agriculturalheritagesystems"",","""agriculturalheritagesystems"",",1
"""agriculturalheritagesystemstourism"",","""agriculturalheritagesystemstourism"",",1
"""agriculturalinformation"",","""agriculturalinformation"",",1
"""agriculturalinformationperception"",","""agriculturalinformationperception"",",1
"""agriculturalinitiatives"",","""agriculturalinitiatives"",",1
"""agriculturalinnovations"",","""agriculturalinnovations"",",1
"""agriculturallabor"",","""agriculturallabor"",",1
"""agriculturallandscapepatterns"",","""agriculturallandscapepatterns"",",1
"""agriculturallandscapes"",","""agriculturallandscapes"",",1
"""agriculturallanduseintensity"",","""agriculturallanduseintensity"",",1
"""agriculturalmarketing"",","""agriculturalmarketing"",",1
"""agriculturalmechanization"",","""agriculturalmechanization"",",1
"""agriculturalmulti-function"",","""agriculturalmulti-function"",",1
"""agriculturaloutlook"",","""agriculturaloutlook"",",1
"""agriculturalpattern"",","""agriculturalpattern"",",1
"""agriculturalpolicytool"",","""agriculturalpolicytool"",",1
"""agriculturalproduction"",","""agriculturalproduction"",",1
"""agriculturalproductivity"",","""agriculturalproductivity"",",1
"""agriculturalresearch"",","""agriculturalresearch"",",1
"""agriculturalresearchoutput"",","""agriculturalresearchoutput"",",1
"""agriculturalsustainabilityindevelopingcountries"",","""agriculturalsustainabilityindevelopingcountries"",",1
"""agriculturalsustainabledevelopment"",","""agriculturalsustainabledevelopment"",",1
"""agriculturalsystems"",","""agriculturalsystems"",",1
"""agriculturaltechnologies"",","""agriculturaltechnologies"",",1
"""agriculturaltechnologyadoption"",","""agriculturaltechnologyadoption"",",1
"""agriculturaltrade"",","""agriculturaltrade"",",1
"""agriculturaltransitions"",","""agriculturaltransitions"",",1
"""agriculture,environment,foodproduction,rnrsectors"",","""agriculture,environment,foodproduction,rnrsectors"",",1
"""agricultureentrepreneurship"",","""agricultureentrepreneurship"",",1
"""agriculturegreendevelopment"",","""agriculturegreendevelopment"",",1
"""agriculturehistory"",","""agriculturehistory"",",1
"""agriculturemonitoring"",","""agriculturemonitoring"",",1
"""agricultureofchina"",","""agricultureofchina"",",1
"""agriculturesupplychain"",","""agriculturesupplychain"",",1
"""agrifoodchain"",","""agrifoodchain"",",1
"""agrifoodgovernance"",","""agrifoodgovernance"",",1
"""agrifoodsystemtransformation"",","""agrifoodsystemtransformation"",",1
"""agrihorticulturesystems"",","""agrihorticulturesystems"",",1
"""agripreneurship"",","""agripreneurship"",",1
"""agro-biodiversityassessment"",","""agro-biodiversityassessment"",",1
"""agro-ecologicalsub-regions"",","""agro-ecologicalsub-regions"",",1
"""agro-ecosystemproductivity"",","""agro-ecosystemproductivity"",",1
"""agro-ecosystems"",","""agro-ecosystems"",",1
"""agro-ecozones"",","""agro-ecozones"",",1
"""agro-foodpolicy"",","""agro-foodpolicy"",",1
"""agro-forests"",","""agro-forests"",",1
"""agro-morphologicalvariation"",","""agro-morphologicalvariation"",",1
"""agro-morpologicaldiversity"",","""agro-morpologicaldiversity"",",1
"""agro-pastoralism"",","""agro-pastoralism"",",1
"""agro-physiologicaltraits"",","""agro-physiologicaltraits"",",1
"""agro-practice"",","""agro-practice"",",1
"""agro-taobaovillages"",","""agro-taobaovillages"",",1
"""agrobiodiversityloss"",","""agrobiodiversityloss"",",1
"""agrobiodiversitymanagement"",","""agrobiodiversitymanagement"",",1
"""agrobotanicalcharacters"",","""agrobotanicalcharacters"",",1
"""agroecologicallandscapes"",","""agroecologicallandscapes"",",1
"""agroecosystemresilience"",","""agroecosystemresilience"",",1
"""agroecosystemtypes"",","""agroecosystemtypes"",",1
"""agroforestry'simpact"",","""agroforestry'simpact"",",1
"""agroforestryadoption"",","""agroforestryadoption"",",1
"""agroforesty"",","""agroforesty"",",1
"""agronomiceffect"",","""agronomiceffect"",",1
"""agronomicinnovations"",","""agronomicinnovations"",",1
"""agronomictraits"",","""agronomictraits"",",1
"""agronomictraits.arrangethemalphabetically"",","""agronomictraits.arrangethemalphabetically"",",1
"""agrotourism"",","""agrotourism"",",1
"""akha"",","""akha"",",1
"""albrectdanielthaer"",","""albrectdanielthaer"",",1
"""alder-uplandrice"",","""alder-uplandrice"",",1
"""alkaloids"",","""alkaloids"",",1
"""allelopathy"",","""allelopathy"",",1
"""alliumtuberosuml"",","""alliumtuberosuml"",",1
"""alnusnepalensis"",","""alnusnepalensis"",",1
"""alps"",","""alps"",",1
"""alternariabrassicicola"",","""alternariabrassicicola"",",1
"""alternativefoodresources"",","""alternativefoodresources"",",1
"""altitudinalgradients"",","""altitudinalgradients"",",1
"""amfungi"",","""amfungi"",",1
"""amorphophallus"",","""amorphophallus"",",1
"""ampropagation"",","""ampropagation"",",1
"""amrascadevastansdist."",","""amrascadevastansdist."",",1
"""amylase"",","""amylase"",",1
"""analysisofcovariance"",","""analysisofcovariance"",",1
"""ancientagriculture"",","""ancientagriculture"",",1
"""andes"",","""andes"",",1
"""andforestpolicies"",","""andforestpolicies"",",1
"""androidapplets"",","""androidapplets"",",1
"""androidstudio"",","""androidstudio"",",1
"""animalfeed"",","""animalfeed"",",1
"""animalhealth"",","""animalhealth"",",1
"""animalhusbandry"",","""animalhusbandry"",",1
"""animalhusbandrypractices"",","""animalhusbandrypractices"",",1
"""animalprotein"",","""animalprotein"",",1
"""animalwelfare"",","""animalwelfare"",",1
"""annualyield"",","""annualyield"",",1
"""anp"",","""anp"",",1
"""anthracnose"",","""anthracnose"",",1
"""anthropobiome"",","""anthropobiome"",",1
"""antibiotics"",","""antibiotics"",",1
"""antinutritionalfactors"",","""antinutritionalfactors"",",1
"""antioxidantactivity"",","""antioxidantactivity"",",1
"""aonagatribe"",","""aonagatribe"",",1
"""apexpredatorsagro-ecosystemsbhutancarnivoreconservationpredatorguildtrophiccascade"",","""apexpredatorsagro-ecosystemsbhutancarnivoreconservationpredatorguildtrophiccascade"",",1
