"","word","freq"
"""speciesconservation"",","""speciesconservation"",",4
"""stakeholder"",","""stakeholder"",",4
"""staterole"",","""staterole"",",4
"""surveys"",","""surveys"",",4
"""tree"",","""tree"",",4
"""vegetable"",","""vegetable"",",4
"""vegetables"",","""vegetables"",",4
"""vegetation"",","""vegetation"",",4
"""village"",","""village"",",4
"""vulnerability"",","""vulnerability"",",4
"""watershed"",","""watershed"",",4
"""wheat"",","""wheat"",",4
"""wildpopulation"",","""wildpopulation"",",4
"""womensstatus"",","""womensstatus"",",4
"""adaptation"",","""adaptation"",",3
"""adolescent"",","""adolescent"",",3
"""agaricales"",","""agaricales"",",3
"""aged"",","""aged"",",3
"""agriculturaldiversification"",","""agriculturaldiversification"",",3
"""agriculturalsustainability"",","""agriculturalsustainability"",",3
"""agrobiodiversity"",","""agrobiodiversity"",",3
"""agroindustry"",","""agroindustry"",",3
"""apismellifera"",","""apismellifera"",",3
"""apoidea"",","""apoidea"",",3
"""arableland"",","""arableland"",",3
"""assam"",","""assam"",",3
"""assessmentmethod"",","""assessmentmethod"",",3
"""biologicalcontrol"",","""biologicalcontrol"",",3
"""bosgrunniens"",","""bosgrunniens"",",3
"""cateringservice"",","""cateringservice"",",3
"""cattle"",","""cattle"",",3
"""climate"",","""climate"",",3
"""climatology"",","""climatology"",",3
"""consolidation"",","""consolidation"",",3
"""costbenefitanalysis"",","""costbenefitanalysis"",",3
"""croppingsystem"",","""croppingsystem"",",3
"""croppingsystems"",","""croppingsystems"",",3
"""cropresidue"",","""cropresidue"",",3
"""culturaltradition"",","""culturaltradition"",",3
"""daka"",","""daka"",",3
"""demography"",","""demography"",",3
"""developingcountries"",","""developingcountries"",",3
"""economicandsocialeffects"",","""economicandsocialeffects"",",3
"""ecosystemfunction"",","""ecosystemfunction"",",3
"""efficiencymeasurement"",","""efficiencymeasurement"",",3
"""embryophyta"",","""embryophyta"",",3
"""energyefficiency"",","""energyefficiency"",",3
"""environmentalplanning"",","""environmentalplanning"",",3
"""estimationmethod"",","""estimationmethod"",",3
"""fagopyrumesculentum"",","""fagopyrumesculentum"",",3
"""farms"",","""farms"",",3
"""feces"",","""feces"",",3
"""fertilizer"",","""fertilizer"",",3
"""floristics"",","""floristics"",",3
"""foodintake"",","""foodintake"",",3
"""foodquality"",","""foodquality"",",3
"""forestresource"",","""forestresource"",",3
"""forests"",","""forests"",",3
"""geneticengineering"",","""geneticengineering"",",3
"""gis"",","""gis"",",3
"""growthrate"",","""growthrate"",",3
"""habitatconservation"",","""habitatconservation"",",3
"""health"",","""health"",",3
"""hill"",","""hill"",",3
"""householdincome"",","""householdincome"",",3
"""input-outputanalysis"",","""input-outputanalysis"",",3
"""introducedspecies"",","""introducedspecies"",",3
"""kerala"",","""kerala"",",3
"""landdegradation"",","""landdegradation"",",3
"""landrace"",","""landrace"",",3
"""landscape"",","""landscape"",",3
"""landscapeplanning"",","""landscapeplanning"",",3
"""lepidoptera"",","""lepidoptera"",",3
"""lycopersiconesculentum"",","""lycopersiconesculentum"",",3
"""malusxdomestica"",","""malusxdomestica"",",3
"""management"",","""management"",",3
"""meteorology"",","""meteorology"",",3
"""methodology"",","""methodology"",",3
"""modeling"",","""modeling"",",3
"""naturalresources"",","""naturalresources"",",3
"""nitrogenfixation"",","""nitrogenfixation"",",3
"""oryza"",","""oryza"",",3
"""oryzarufipogon"",","""oryzarufipogon"",",3
"""ovisaries"",","""ovisaries"",",3
"""paddyfield"",","""paddyfield"",",3
"""pestcontrol"",","""pestcontrol"",",3
"""phytophthora"",","""phytophthora"",",3
"""plantdisease"",","""plantdisease"",",3
"""plantdiseases"",","""plantdiseases"",",3
"""plantextracts"",","""plantextracts"",",3
"""plants,edible"",","""plants,edible"",",3
"""poaceae"",","""poaceae"",",3
"""policymaking"",","""policymaking"",",3
"""povertyalleviation"",","""povertyalleviation"",",3
"""preventionandcontrol"",","""preventionandcontrol"",",3
"""rain"",","""rain"",",3
"""redlist"",","""redlist"",",3
"""regionalplanning"",","""regionalplanning"",",3
"""researchwork"",","""researchwork"",",3
"""review"",","""review"",",3
"""runoff"",","""runoff"",",3
"""ruralareas"",","""ruralareas"",",3
"""ruraldevelopment"",","""ruraldevelopment"",",3
"""seasons"",","""seasons"",",3
"""shrub"",","""shrub"",",3
"""slope"",","""slope"",",3
"""socialchange"",","""socialchange"",",3
"""soilcarbon"",","""soilcarbon"",",3
"""soilmechanics"",","""soilmechanics"",",3
"""soilnutrient"",","""soilnutrient"",",3
"""soilpollution"",","""soilpollution"",",3
"""soybean"",","""soybean"",",3
"""spatialdistribution"",","""spatialdistribution"",",3
"""technologicaldevelopment"",","""technologicaldevelopment"",",3
"""technology"",","""technology"",",3
"""technologyadoption"",","""technologyadoption"",",3
"""tillage"",","""tillage"",",3
"""timber"",","""timber"",",3
"""tropics"",","""tropics"",",3
"""uplandregion"",","""uplandregion"",",3
"""uttarakhand"",","""uttarakhand"",",3
"""uttaranchal"",","""uttaranchal"",",3
"""water"",","""water"",",3
"""waterconservation"",","""waterconservation"",",3
"""waterquality"",","""waterquality"",",3
"""westbengal"",","""westbengal"",",3
"""winter"",","""winter"",",3
"""zerotillage"",","""zerotillage"",",3
"""abovegroundbiomass"",","""abovegroundbiomass"",",2
"""acclimatization"",","""acclimatization"",",2
"""adaptivemanagement"",","""adaptivemanagement"",",2
"""aged,80andover"",","""aged,80andover"",",2
"""agriculturalmarket"",","""agriculturalmarket"",",2
"""agriculturalpractices"",","""agriculturalpractices"",",2
"""allele"",","""allele"",",2
"""analyticalframework"",","""analyticalframework"",",2
"""animalfood"",","""animalfood"",",2
"""anthropogeniceffect"",","""anthropogeniceffect"",",2
"""aquaculture"",","""aquaculture"",",2
"""aquilariamalaccensis"",","""aquilariamalaccensis"",",2
"""arachishypogaea"",","""arachishypogaea"",",2
"""araneae"",","""araneae"",",2
"""arsenicpoisoning"",","""arsenicpoisoning"",",2
"""asparagusracemosus"",","""asparagusracemosus"",",2
"""asteraceae"",","""asteraceae"",",2
"""aves"",","""aves"",",2
"""basalarea"",","""basalarea"",",2
"""bioaccumulation"",","""bioaccumulation"",",2
"""biogas"",","""biogas"",",2
"""biophysics"",","""biophysics"",",2
"""brassica"",","""brassica"",",2
"""brassicarapa"",","""brassicarapa"",",2
"""bubalus"",","""bubalus"",",2
"""cajanuscajan"",","""cajanuscajan"",",2
"""camellia"",","""camellia"",",2
"""camelliasinensis"",","""camelliasinensis"",",2
"""capacitybuilding"",","""capacitybuilding"",",2
"""carbon"",","""carbon"",",2
"""carbonsequestration"",","""carbonsequestration"",",2
"""chemicalcomposition"",","""chemicalcomposition"",",2
"""chittagong[bangladesh]"",","""chittagong[bangladesh]"",",2
"""cinnamomumtamala"",","""cinnamomumtamala"",",2
"""climatechangeimpact"",","""climatechangeimpact"",",2
"""climaticconditions"",","""climaticconditions"",",2
"""clusteranalysis"",","""clusteranalysis"",",2
"""coexistence"",","""coexistence"",",2
"""cohortanalysis"",","""cohortanalysis"",",2
"""commercialization"",","""commercialization"",",2
"""communitystructure"",","""communitystructure"",",2
"""compost"",","""compost"",",2
"""concentration(composition)"",","""concentration(composition)"",",2
"""conceptualframework"",","""conceptualframework"",",2
"""conferenceproceeding"",","""conferenceproceeding"",",2
"""conservationtillage"",","""conservationtillage"",",2
"""consumptionbehavior"",","""consumptionbehavior"",",2
"""corn"",","""corn"",",2
"""costeffectiveness"",","""costeffectiveness"",",2
"""costs"",","""costs"",",2
"""culturalfactor"",","""culturalfactor"",",2
"""culturalheritage"",","""culturalheritage"",",2
"""deciduoustree"",","""deciduoustree"",",2
"""deforestation"",","""deforestation"",",2
"""degradation"",","""degradation"",",2
"""demandanalysis"",","""demandanalysis"",",2
"""denitrification"",","""denitrification"",",2
"""desertification"",","""desertification"",",2
"""dhaka[bangladesh]"",","""dhaka[bangladesh]"",",2
"""diet"",","""diet"",",2
"""digestivesystemdiseases"",","""digestivesystemdiseases"",",2
"""domestication"",","""domestication"",",2
"""drinkingwater"",","""drinkingwater"",",2
"""drought"",","""drought"",",2
"""ecologicalagricultures"",","""ecologicalagricultures"",",2
"""ecologicalimpact"",","""ecologicalimpact"",",2
"""economicaspect"",","""economicaspect"",",2
"""economicgrowth"",","""economicgrowth"",",2
"""edibleplant"",","""edibleplant"",",2
"""efficiency"",","""efficiency"",",2
"""egg"",","""egg"",",2
"""endangeredspecies"",","""endangeredspecies"",",2
"""energy"",","""energy"",",2
"""energyconversion"",","""energyconversion"",",2
"""environment"",","""environment"",",2
"""environmentaldegradation"",","""environmentaldegradation"",",2
"""environmentalexploitation"",","""environmentalexploitation"",",2
"""environmentalmonitoring"",","""environmentalmonitoring"",",2
"""environmentalstress"",","""environmentalstress"",",2
"""environmentalsustainability"",","""environmentalsustainability"",",2
"""ethnology"",","""ethnology"",",2
"""europe"",","""europe"",",2
"""euryaleferox"",","""euryaleferox"",",2
"""evergreentree"",","""evergreentree"",",2
"""experimentalstudy"",","""experimentalstudy"",",2
"""fagaceae"",","""fagaceae"",",2
"""fagopyrumtataricum"",","""fagopyrumtataricum"",",2
"""farm"",","""farm"",",2
"""farmsize"",","""farmsize"",",2
"""feeding"",","""feeding"",",2
"""fertilizers"",","""fertilizers"",",2
"""foodchain"",","""foodchain"",",2
"""foodcontamination"",","""foodcontamination"",",2
"""foodpolicy"",","""foodpolicy"",",2
"""forestcover"",","""forestcover"",",2
"""fragmentation"",","""fragmentation"",",2
"""fungi"",","""fungi"",",2
"""gender"",","""gender"",",2
"""geneflow"",","""geneflow"",",2
"""geneticallymodifiedorganism"",","""geneticallymodifiedorganism"",",2
"""geneticanalysis"",","""geneticanalysis"",",2
"""geneticassociation"",","""geneticassociation"",",2
"""geneticdiversity"",","""geneticdiversity"",",2
"""geneticmarker"",","""geneticmarker"",",2
"""governanceapproach"",","""governanceapproach"",",2
"""grain(agriculturalproduct)"",","""grain(agriculturalproduct)"",",2
"""grazing"",","""grazing"",",2
"""greenhousegas"",","""greenhousegas"",",2
"""groundwater"",","""groundwater"",",2
"""groundwaterpollution"",","""groundwaterpollution"",",2
"""growingseason"",","""growingseason"",",2
"""guizhou"",","""guizhou"",",2
"""habitatfragmentation"",","""habitatfragmentation"",",2
"""harvesting"",","""harvesting"",",2
"""hedgerow"",","""hedgerow"",",2
"""herb"",","""herb"",",2
"""herd"",","""herd"",",2
"""heterogeneity"",","""heterogeneity"",",2
"""hillfarming"",","""hillfarming"",",2
"""hillslope"",","""hillslope"",",2
"""himachalpradesh"",","""himachalpradesh"",",2
"""host-parasiteinteractions"",","""host-parasiteinteractions"",",2
"""hostparasiteinteraction"",","""hostparasiteinteraction"",",2
"""household"",","""household"",",2
"""humanactivity"",","""humanactivity"",",2
"""incomedistribution"",","""incomedistribution"",",2
"""interview"",","""interview"",",2
"""investment"",","""investment"",",2
"""irrigationsystem"",","""irrigationsystem"",",2
"""jammuandkashmir"",","""jammuandkashmir"",",2
"""juglandaceae"",","""juglandaceae"",",2
"""karakoram"",","""karakoram"",",2
"""karst"",","""karst"",",2
"""ketones"",","""ketones"",",2
"""landmanagement"",","""landmanagement"",",2
"""lauraceae"",","""lauraceae"",",2
"""leaching"",","""leaching"",",2
"""localgovernment"",","""localgovernment"",",2
"""localparticipation"",","""localparticipation"",",2
"""long-termchange"",","""long-termchange"",",2
"""majorclinicalstudy"",","""majorclinicalstudy"",",2
"""man-environmentrelations"",","""man-environmentrelations"",",2
"""managementpractice"",","""managementpractice"",",2
"""menthone"",","""menthone"",",2
"""middlehills"",","""middlehills"",",2
"""mikania"",","""mikania"",",2
"""minimumtillage"",","""minimumtillage"",",2
"""mixedfarming"",","""mixedfarming"",",2
"""molecularanalysis"",","""molecularanalysis"",",2
"""monoculture"",","""monoculture"",",2
"""morphology"",","""morphology"",",2
"""morphometry"",","""morphometry"",",2
"""morusalba"",","""morusalba"",",2
"""mountainousareas"",","""mountainousareas"",",2
"""mountains"",","""mountains"",",2
"""mymensingh"",","""mymensingh"",",2
"""naturalenemy"",","""naturalenemy"",",2
"""nature-societyrelations"",","""nature-societyrelations"",",2
"""neimonggol"",","""neimonggol"",",2
"""nongovernmentalorganization"",","""nongovernmentalorganization"",",2
"""numericalmodel"",","""numericalmodel"",",2
"""nutrientavailability"",","""nutrientavailability"",",2
"""nutrientcycling"",","""nutrientcycling"",",2
"""oak"",","""oak"",",2
"""optimization"",","""optimization"",",2
"""organiccarbon"",","""organiccarbon"",",2
"""overlandflow"",","""overlandflow"",",2
"""panicumsumatrense"",","""panicumsumatrense"",",2
"""parasitology"",","""parasitology"",",2
"""participatoryresearch"",","""participatoryresearch"",",2
"""pastoralism"",","""pastoralism"",",2
"""pasture"",","""pasture"",",2
"""pennisetumglaucum"",","""pennisetumglaucum"",",2
"""perception"",","""perception"",",2
"""perennialplant"",","""perennialplant"",",2
"""pesticides"",","""pesticides"",",2
"""photosynthesis"",","""photosynthesis"",",2
"""phytophthoracapsici"",","""phytophthoracapsici"",",2
"""phytotherapy"",","""phytotherapy"",",2
"""piperbetel"",","""piperbetel"",",2
"""planning"",","""planning"",",2
"""plantbreeding"",","""plantbreeding"",",2
"""plantcommunity"",","""plantcommunity"",",2
"""plantextract"",","""plantextract"",",2
"""plants"",","""plants"",",2
"""plants,medicinal"",","""plants,medicinal"",",2
"""pollutant"",","""pollutant"",",2
"""populationdensity"",","""populationdensity"",",2
"""populationgenetics"",","""populationgenetics"",",2
"""potassium"",","""potassium"",",2
"""potato"",","""potato"",",2
"""poultry"",","""poultry"",",2
"""precipitationintensity"",","""precipitationintensity"",",2
"""projectmanagement"",","""projectmanagement"",",2
"""protectedarea"",","""protectedarea"",",2
"""publichealth"",","""publichealth"",",2
"""qualityoflife"",","""qualityoflife"",",2
"""rainfed"",","""rainfed"",",2
"""rainfedagriculture"",","""rainfedagriculture"",",2
"""rangeland"",","""rangeland"",",2
"""recycling"",","""recycling"",",2
"""reservoirs(water)"",","""reservoirs(water)"",",2
"""resourcemanagement"",","""resourcemanagement"",",2
"""rhizosphere"",","""rhizosphere"",",2
"""rubberplantations"",","""rubberplantations"",",2
"""rurallandscape"",","""rurallandscape"",",2
"""ruralplanning"",","""ruralplanning"",",2
"""sampling"",","""sampling"",",2
"""sapling"",","""sapling"",",2
"""satellites"",","""satellites"",",2
"""seasonalvariation"",","""seasonalvariation"",",2
"""seed"",","""seed"",",2
"""seedling"",","""seedling"",",2
"""semiaridregion"",","""semiaridregion"",",2
"""shaanxi"",","""shaanxi"",",2
"""sichuan"",","""sichuan"",",2
"""sikkim"",","""sikkim"",",2
"""simplesequencerepeat"",","""simplesequencerepeat"",",2
"""societiesandinstitutions"",","""societiesandinstitutions"",",2
"""socioeconomicimpact"",","""socioeconomicimpact"",",2
"""socioeconomicstatus"",","""socioeconomicstatus"",",2
"""soilchemistry"",","""soilchemistry"",",2
"""soildegradation"",","""soildegradation"",",2
"""soilnitrogen"",","""soilnitrogen"",",2
"""soilremediation"",","""soilremediation"",",2
"""soilsurvey"",","""soilsurvey"",",2
"""solanummelongena"",","""solanummelongena"",",2
"""southeastasia"",","""southeastasia"",",2
"""spatiotemporalanalysis"",","""spatiotemporalanalysis"",",2
"""speciesinventory"",","""speciesinventory"",",2
"""standstructure"",","""standstructure"",",2
"""statisticsandnumericaldata"",","""statisticsandnumericaldata"",",2
"""subtropicalregion"",","""subtropicalregion"",",2
"""sugarcane"",","""sugarcane"",",2
"""switzerland"",","""switzerland"",",2
"""taxonomy"",","""taxonomy"",",2
"""technologytransfer"",","""technologytransfer"",",2
"""temperature"",","""temperature"",",2
"""theoreticalmodel"",","""theoreticalmodel"",",2
"""timeseriesanalysis"",","""timeseriesanalysis"",",2
"""tobacco"",","""tobacco"",",2
"""tolerance"",","""tolerance"",",2
"""topsoil"",","""topsoil"",",2
"""traditionalecologicalknowledge"",","""traditionalecologicalknowledge"",",2
"""traditionalmedicine"",","""traditionalmedicine"",",2
"""training"",","""training"",",2
"""trends"",","""trends"",",2
"""triticum"",","""triticum"",",2
"""tropicalforest"",","""tropicalforest"",",2
"""turkey"",","""turkey"",",2
"""unclassifieddrug"",","""unclassifieddrug"",",2
"""vegetationcover"",","""vegetationcover"",",2
"""vignaradiata"",","""vignaradiata"",",2
"""vignaradiatavar.radiata"",","""vignaradiatavar.radiata"",",2
"""vine"",","""vine"",",2
"""wateruseefficiency"",","""wateruseefficiency"",",2
"""weather"",","""weather"",",2
"""weed"",","""weed"",",2
"""weedcontrol"",","""weedcontrol"",",2
"""xizang"",","""xizang"",",2
"""yangtzebasin"",","""yangtzebasin"",",2
"""yield"",","""yield"",",2
"""10epigammaeudesmol"",","""10epigammaeudesmol"",",1
"""2(methylthio)benzothiazole"",","""2(methylthio)benzothiazole"",",1
"""2,4dihydroxy7methoxy1,4benzoxazin3one"",","""2,4dihydroxy7methoxy1,4benzoxazin3one"",",1
"""3hexenylacetate"",","""3hexenylacetate"",",1
"""3hexenylisovalerate"",","""3hexenylisovalerate"",",1
"""3nonanol"",","""3nonanol"",",1
"""3octanone"",","""3octanone"",",1
"""4mentha6,8(9)dien2ylacetate"",","""4mentha6,8(9)dien2ylacetate"",",1
"""6methoxy2benzoxazolinone"",","""6methoxy2benzoxazolinone"",",1
"""abioticstress"",","""abioticstress"",",1
"""abundance"",","""abundance"",",1
"""acacia"",","""acacia"",",1
"""actornetworktheory"",","""actornetworktheory"",",1
"""adaptation,physiological"",","""adaptation,physiological"",",1
"""adaptationstrategies"",","""adaptationstrategies"",",1
"""administrativeregions"",","""administrativeregions"",",1
"""aerialphotography"",","""aerialphotography"",",1
"""africa"",","""africa"",",1
"""agent-basedanalysis"",","""agent-basedanalysis"",",1
"""agrarianchange"",","""agrarianchange"",",1
"""agri-environmentalpolicy"",","""agri-environmentalpolicy"",",1
"""agriculturalbiodiversity"",","""agriculturalbiodiversity"",",1
"""agriculturalchange"",","""agriculturalchange"",",1
"""agriculturalcooperative"",","""agriculturalcooperative"",",1
"""agriculturalecologicalenvironment"",","""agriculturalecologicalenvironment"",",1
"""agriculturalefficiency"",","""agriculturalefficiency"",",1
"""agriculturalemission"",","""agriculturalemission"",",1
"""agriculturalengineering"",","""agriculturalengineering"",",1
"""agriculturalextension"",","""agriculturalextension"",",1
"""agriculturalirrigation"",","""agriculturalirrigation"",",1
"""agriculturallabor"",","""agriculturallabor"",",1
"""agriculturalprocedures"",","""agriculturalprocedures"",",1
"""agriculturalproductions"",","""agriculturalproductions"",",1
"""agriculturalproducts"",","""agriculturalproducts"",",1
"""agriculturalrunoff"",","""agriculturalrunoff"",",1
"""agriculturalsector"",","""agriculturalsector"",",1
"""agriculturalsoil"",","""agriculturalsoil"",",1
"""agriculturalspecies"",","""agriculturalspecies"",",1
"""agriculturalsystem"",","""agriculturalsystem"",",1
"""agriculturaltrade"",","""agriculturaltrade"",",1
"""agriculturedevelopment"",","""agriculturedevelopment"",",1
