"","word","freq"
"""controlledstudy"",","""controlledstudy"",",7
"""ecosystemservices"",","""ecosystemservices"",",7
"""fertilizers"",","""fertilizers"",",7
"""grain(agriculturalproduct)"",","""grain(agriculturalproduct)"",",7
"""herb"",","""herb"",",7
"""householdsurvey"",","""householdsurvey"",",7
"""irrigation"",","""irrigation"",",7
"""juglans"",","""juglans"",",7
"""livelihood"",","""livelihood"",",7
"""livestock"",","""livestock"",",7
"""myanmar"",","""myanmar"",",7
"""oryzasativa"",","""oryzasativa"",",7
"""phylogeny"",","""phylogeny"",",7
"""physiology"",","""physiology"",",7
"""publichealth"",","""publichealth"",",7
"""questionnairesurvey"",","""questionnairesurvey"",",7
"""socioeconomics"",","""socioeconomics"",",7
"""soilorganicmatter"",","""soilorganicmatter"",",7
"""tillage"",","""tillage"",",7
"""vulnerability"",","""vulnerability"",",7
"""watersupply"",","""watersupply"",",7
"""agriculturaleconomics"",","""agriculturaleconomics"",",6
"""altitude"",","""altitude"",",6
"""carbon"",","""carbon"",",6
"""cereal"",","""cereal"",",6
"""chenopodiumquinoa"",","""chenopodiumquinoa"",",6
"""cropresidue"",","""cropresidue"",",6
"""croprotation"",","""croprotation"",",6
"""developingworld"",","""developingworld"",",6
"""economicandsocialeffects"",","""economicandsocialeffects"",",6
"""ethnicgroup"",","""ethnicgroup"",",6
"""farms"",","""farms"",",6
"""geneticresource"",","""geneticresource"",",6
"""genomics"",","""genomics"",",6
"""germplasm"",","""germplasm"",",6
"""governanceapproach"",","""governanceapproach"",",6
"""metabolism"",","""metabolism"",",6
"""naturalresource"",","""naturalresource"",",6
"""nitrogen"",","""nitrogen"",",6
"""numericalmodel"",","""numericalmodel"",",6
"""nutrients"",","""nutrients"",",6
"""nutrition"",","""nutrition"",",6
"""participatoryapproach"",","""participatoryapproach"",",6
"""phosphorus"",","""phosphorus"",",6
"""resourceuse"",","""resourceuse"",",6
"""riskassessment"",","""riskassessment"",",6
"""ruraldevelopment"",","""ruraldevelopment"",",6
"""socioeconomicconditions"",","""socioeconomicconditions"",",6
"""speciesrichness"",","""speciesrichness"",",6
"""strategicapproach"",","""strategicapproach"",",6
"""agriculturalproductions"",","""agriculturalproductions"",",5
"""animalhusbandry"",","""animalhusbandry"",",5
"""animalia"",","""animalia"",",5
"""breeding"",","""breeding"",",5
"""conceptualframework"",","""conceptualframework"",",5
"""cost-benefitanalysis"",","""cost-benefitanalysis"",",5
"""cropimprovement"",","""cropimprovement"",",5
"""ecosystemfunction"",","""ecosystemfunction"",",5
"""empiricalanalysis"",","""empiricalanalysis"",",5
"""environmentalfactor"",","""environmentalfactor"",",5
"""environmentalpolicy"",","""environmentalpolicy"",",5
"""environmentalstress"",","""environmentalstress"",",5
"""enzymeactivity"",","""enzymeactivity"",",5
"""ethnobotany"",","""ethnobotany"",",5
"""farmersattitude"",","""farmersattitude"",",5
"""farmersknowledge"",","""farmersknowledge"",",5
"""foodavailability"",","""foodavailability"",",5
"""forecasting"",","""forecasting"",",5
"""fruits"",","""fruits"",",5
"""fungi"",","""fungi"",",5
"""genes"",","""genes"",",5
"""geneticanalysis"",","""geneticanalysis"",",5
"""geneticdiversity"",","""geneticdiversity"",",5
"""household"",","""household"",",5
"""householdincome"",","""householdincome"",",5
"""income"",","""income"",",5
"""introgression"",","""introgression"",",5
"""malusxdomestica"",","""malusxdomestica"",",5
"""nutritionalvalue"",","""nutritionalvalue"",",5
"""nutritivevalue"",","""nutritivevalue"",",5
"""policyanalysis"",","""policyanalysis"",",5
"""povertyalleviation"",","""povertyalleviation"",",5
"""publicpolicy"",","""publicpolicy"",",5
"""soilproperty"",","""soilproperty"",",5
"""village"",","""village"",",5
"""afghanistan"",","""afghanistan"",",4
"""aged"",","""aged"",",4
"""agrarianchange"",","""agrarianchange"",",4
"""agriculturalpractice"",","""agriculturalpractice"",",4
"""agriculturalresearch"",","""agriculturalresearch"",",4
"""agriculturalsoil"",","""agriculturalsoil"",",4
"""agroecology"",","""agroecology"",",4
"""allele"",","""allele"",",4
"""analyticalhierarchyprocess"",","""analyticalhierarchyprocess"",",4
"""bacteria"",","""bacteria"",",4
"""bigdata"",","""bigdata"",",4
"""biochar"",","""biochar"",",4
"""biologicalcontrol"",","""biologicalcontrol"",",4
"""biotechnology"",","""biotechnology"",",4
"""brassicanapus"",","""brassicanapus"",",4
"""chemistry"",","""chemistry"",",4
"""classification"",","""classification"",",4
"""climateeffect"",","""climateeffect"",",4
"""commerce"",","""commerce"",",4
"""conservationstatus"",","""conservationstatus"",",4
"""croppingsystems"",","""croppingsystems"",",4
"""demandanalysis"",","""demandanalysis"",",4
"""economicconditions"",","""economicconditions"",",4
"""environmentalmanagement"",","""environmentalmanagement"",",4
"""environmentalplanning"",","""environmentalplanning"",",4
"""experimentalstudy"",","""experimentalstudy"",",4
"""familycharacteristics"",","""familycharacteristics"",",4
"""familysize"",","""familysize"",",4
"""fieldmethod"",","""fieldmethod"",",4
"""foodquality"",","""foodquality"",",4
"""foodsafety"",","""foodsafety"",",4
"""forestmanagement"",","""forestmanagement"",",4
"""fruit"",","""fruit"",",4
"""fungus"",","""fungus"",",4
"""geneticmarker"",","""geneticmarker"",",4
"""geneticvariability"",","""geneticvariability"",",4
"""genome,plant"",","""genome,plant"",",4
"""geographicaldistribution"",","""geographicaldistribution"",",4
"""geography"",","""geography"",",4
"""gis"",","""gis"",",4
"""glycinemax"",","""glycinemax"",",4
"""gossypium"",","""gossypium"",",4
"""greenhousegas"",","""greenhousegas"",",4
"""greenrevolution"",","""greenrevolution"",",4
"""harvesting"",","""harvesting"",",4
"""hexapoda"",","""hexapoda"",",4
"""humanexperiment"",","""humanexperiment"",",4
"""infant"",","""infant"",",4
"""integratedapproach"",","""integratedapproach"",",4
"""intensiveagriculture"",","""intensiveagriculture"",",4
"""introducedspecies"",","""introducedspecies"",",4
"""juglansregia"",","""juglansregia"",",4
"""lakes"",","""lakes"",",4
"""landuseplanning"",","""landuseplanning"",",4
"""marketing"",","""marketing"",",4
"""medicinalplant"",","""medicinalplant"",",4
"""mixedfarming"",","""mixedfarming"",",4
"""modernization"",","""modernization"",",4
"""monoculture"",","""monoculture"",",4
"""phylogeography"",","""phylogeography"",",4
"""plantationforestry"",","""plantationforestry"",",4
"""plantgenome"",","""plantgenome"",",4
"""populationgenetics"",","""populationgenetics"",",4
"""populationstatistics"",","""populationstatistics"",",4
"""populationstructure"",","""populationstructure"",",4
"""profitability"",","""profitability"",",4
"""research"",","""research"",",4
"""seasonalvariation"",","""seasonalvariation"",",4
"""socialcapital"",","""socialcapital"",",4
"""socioeconomicfactors"",","""socioeconomicfactors"",",4
"""socioeconomicimpact"",","""socioeconomicimpact"",",4
"""socioeconomicstatus"",","""socioeconomicstatus"",",4
"""soilfertility"",","""soilfertility"",",4
"""soilpollution"",","""soilpollution"",",4
"""soybean"",","""soybean"",",4
"""susscrofa"",","""susscrofa"",",4
"""thailand"",","""thailand"",",4
"""timeseriesanalysis"",","""timeseriesanalysis"",",4
"""trade-off"",","""trade-off"",",4
"""traditionalmedicine"",","""traditionalmedicine"",",4
"""trends"",","""trends"",",4
"""urbanization"",","""urbanization"",",4
"""uttarakhand"",","""uttarakhand"",",4
"""wildpopulation"",","""wildpopulation"",",4
"""zerotillage"",","""zerotillage"",",4
"""abandonedland"",","""abandonedland"",",3
"""abovegroundbiomass"",","""abovegroundbiomass"",",3
"""agriculturalmarket"",","""agriculturalmarket"",",3
"""agriculturalnon-pointsourcepollutions"",","""agriculturalnon-pointsourcepollutions"",",3
"""agriculturalproducts"",","""agriculturalproducts"",",3
"""agriculturalsustainability"",","""agriculturalsustainability"",",3
"""agriculturaltechnology"",","""agriculturaltechnology"",",3
"""analysis"",","""analysis"",",3
"""antioxidant"",","""antioxidant"",",3
"""asteraceae"",","""asteraceae"",",3
"""australia"",","""australia"",",3
"""bacteria(microorganisms)"",","""bacteria(microorganisms)"",",3
"""bacterium"",","""bacterium"",",3
"""barley"",","""barley"",",3
"""belowgroundbiomass"",","""belowgroundbiomass"",",3
"""bhutan"",","""bhutan"",",3
"""biochemicalcomposition"",","""biochemicalcomposition"",",3
"""biochemistry"",","""biochemistry"",",3
"""brassicarapa"",","""brassicarapa"",",3
"""carbondioxide"",","""carbondioxide"",",3
"""child"",","""child"",",3
"""clusteranalysis"",","""clusteranalysis"",",3
"""communitycomposition"",","""communitycomposition"",",3
"""competition"",","""competition"",",3
"""concentration(composition)"",","""concentration(composition)"",",3
"""conservationplanning"",","""conservationplanning"",",3
"""conservationtillage"",","""conservationtillage"",",3
"""consumptionbehavior"",","""consumptionbehavior"",",3
"""cotton"",","""cotton"",",3
"""deforestation"",","""deforestation"",",3
"""developingcountries"",","""developingcountries"",",3
"""dicotyledon"",","""dicotyledon"",",3
"""dietaryintake"",","""dietaryintake"",",3
"""diseaseincidence"",","""diseaseincidence"",",3
"""domestication"",","""domestication"",",3
"""ecosystemresilience"",","""ecosystemresilience"",",3
"""edibleplant"",","""edibleplant"",",3
"""education"",","""education"",",3
"""efficiency"",","""efficiency"",",3
"""elettariacardamomum"",","""elettariacardamomum"",",3
"""elevation"",","""elevation"",",3
"""environmentalmonitoring"",","""environmentalmonitoring"",",3
"""ethnicgroups"",","""ethnicgroups"",",3
"""ethnography"",","""ethnography"",",3
"""europe"",","""europe"",",3
"""fallow"",","""fallow"",",3
"""fertilizer"",","""fertilizer"",",3
"""fertilizerapplications"",","""fertilizerapplications"",",3
"""fish"",","""fish"",",3
"""fluorine"",","""fluorine"",",3
"""food"",","""food"",",3
"""foodconsumption"",","""foodconsumption"",",3
"""foodgrain"",","""foodgrain"",",3
"""foodindustry"",","""foodindustry"",",3
"""foodintake"",","""foodintake"",",3
"""foodpolicy"",","""foodpolicy"",",3
"""fungaldisease"",","""fungaldisease"",",3
"""fuzzymathematics"",","""fuzzymathematics"",",3
"""gangeticplain"",","""gangeticplain"",",3
"""gardening"",","""gardening"",",3
"""genetics,population"",","""genetics,population"",",3
"""gossypiumhirsutum"",","""gossypiumhirsutum"",",3
"""grassland"",","""grassland"",",3
"""growth"",","""growth"",",3
"""growthrate"",","""growthrate"",",3
"""habitatfragmentation"",","""habitatfragmentation"",",3
"""heterozygosity"",","""heterozygosity"",",3
"""heveabrasiliensis"",","""heveabrasiliensis"",",3
"""hill"",","""hill"",",3
"""history"",","""history"",",3
"""indigenouspeople"",","""indigenouspeople"",",3
"""innovation"",","""innovation"",",3
"""insect"",","""insect"",",3
"""insecticide"",","""insecticide"",",3
"""insecticides"",","""insecticides"",",3
"""investment"",","""investment"",",3
"""ipomoeabatatas"",","""ipomoeabatatas"",",3
"""japan"",","""japan"",",3
"""juglanssigillata"",","""juglanssigillata"",",3
"""knowledge"",","""knowledge"",",3
"""landforms"",","""landforms"",",3
"""landmanagement"",","""landmanagement"",",3
"""landownership"",","""landownership"",",3
"""landrace"",","""landrace"",",3
"""landreform"",","""landreform"",",3
"""landscape"",","""landscape"",",3
"""landtenure"",","""landtenure"",",3
"""lensculinaris"",","""lensculinaris"",",3
"""majorclinicalstudy"",","""majorclinicalstudy"",",3
"""methane"",","""methane"",",3
"""metropolitanarea"",","""metropolitanarea"",",3
"""microsatellitedna"",","""microsatellitedna"",",3
"""microsatelliterepeats"",","""microsatelliterepeats"",",3
"""morphology"",","""morphology"",",3
"""naturalgas"",","""naturalgas"",",3
"""naturalresources"",","""naturalresources"",",3
"""neuralnetworks"",","""neuralnetworks"",",3
"""nitrousoxide"",","""nitrousoxide"",",3
"""nutrientavailability"",","""nutrientavailability"",",3
"""nutrientdynamics"",","""nutrientdynamics"",",3
"""paddyfield"",","""paddyfield"",",3
"""performanceassessment"",","""performanceassessment"",",3
"""pestcontrol"",","""pestcontrol"",",3
"""phenotype"",","""phenotype"",",3
"""pig"",","""pig"",",3
"""pisumsativum"",","""pisumsativum"",",3
"""plant"",","""plant"",",3
"""plants,edible"",","""plants,edible"",",3
"""policyimplementation"",","""policyimplementation"",",3
"""policymaking"",","""policymaking"",",3
"""populationdistribution"",","""populationdistribution"",",3
"""predation"",","""predation"",",3
"""preventionandcontrol"",","""preventionandcontrol"",",3
"""principalcomponentanalysis"",","""principalcomponentanalysis"",",3
"""quantitativeanalysis"",","""quantitativeanalysis"",",3
"""questionnaire"",","""questionnaire"",",3
"""rain"",","""rain"",",3
"""rangeexpansion"",","""rangeexpansion"",",3
"""refugium"",","""refugium"",",3
"""regionalplanning"",","""regionalplanning"",",3
"""resourceallocation"",","""resourceallocation"",",3
"""resourceavailability"",","""resourceavailability"",",3
"""rubberplantations"",","""rubberplantations"",",3
"""ruralareas"",","""ruralareas"",",3
"""ruraleconomy"",","""ruraleconomy"",",3
"""semiaridregion"",","""semiaridregion"",",3
"""shiftingcultivation"",","""shiftingcultivation"",",3
"""shrub"",","""shrub"",",3
"""sichuan"",","""sichuan"",",3
"""sikkim"",","""sikkim"",",3
"""socialclass"",","""socialclass"",",3
"""soilchemistry"",","""soilchemistry"",",3
"""soildepth"",","""soildepth"",",3
"""soilnitrogen"",","""soilnitrogen"",",3
"""statisticalanalysis"",","""statisticalanalysis"",",3
"""statisticsandnumericaldata"",","""statisticsandnumericaldata"",",3
"""suidae"",","""suidae"",",3
"""surveysandquestionnaires"",","""surveysandquestionnaires"",",3
"""tea"",","""tea"",",3
"""technicalefficiency"",","""technicalefficiency"",",3
"""technologyadoption"",","""technologyadoption"",",3
"""tobacco"",","""tobacco"",",3
"""tourism"",","""tourism"",",3
"""traditionalknowledge"",","""traditionalknowledge"",",3
"""transcriptome"",","""transcriptome"",",3
"""transgenicplant"",","""transgenicplant"",",3
"""underweight"",","""underweight"",",3
"""uplandregion"",","""uplandregion"",",3
"""urbanarea"",","""urbanarea"",",3
"""urbangrowth"",","""urbangrowth"",",3
"""vegetation"",","""vegetation"",",3
"""vegetationcover"",","""vegetationcover"",",3
"""vignaunguiculata"",","""vignaunguiculata"",",3
"""wastetreatment"",","""wastetreatment"",",3
"""water"",","""water"",",3
"""waterconservation"",","""waterconservation"",",3
"""waterquality"",","""waterquality"",",3
"""wirelesssensornetworks"",","""wirelesssensornetworks"",",3
"""abundance"",","""abundance"",",2
"""academicresearch"",","""academicresearch"",",2
"""accessibility"",","""accessibility"",",2
"""adaptation,physiological"",","""adaptation,physiological"",",2
"""agedistribution"",","""agedistribution"",",2
"""aggregation"",","""aggregation"",",2
"""agriculturaldiversification"",","""agriculturaldiversification"",",2
"""agriculturalmachinery"",","""agriculturalmachinery"",",2
"""agro-ecosystems"",","""agro-ecosystems"",",2
"""analytichierarchyprocess"",","""analytichierarchyprocess"",",2
"""analytichierarchyprocess(ahp)"",","""analytichierarchyprocess(ahp)"",",2
"""angiosperm"",","""angiosperm"",",2
"""anthropogeniceffect"",","""anthropogeniceffect"",",2
"""antioxidants"",","""antioxidants"",",2
"""aquaculture"",","""aquaculture"",",2
"""arablefarming"",","""arablefarming"",",2
"""arbuscularmycorrhiza"",","""arbuscularmycorrhiza"",",2
"""artificialintelligence"",","""artificialintelligence"",",2
"""arunachalpradesh"",","""arunachalpradesh"",",2
"""ascorbicacid"",","""ascorbicacid"",",2
"""asiancountries"",","""asiancountries"",",2
"""assessmentmethod"",","""assessmentmethod"",",2
"""aves"",","""aves"",",2
"""bacillusthuringiensis"",","""bacillusthuringiensis"",",2
"""bioaccumulation"",","""bioaccumulation"",",2
"""biogeochemicalcycle"",","""biogeochemicalcycle"",",2
"""biologicalmaterials"",","""biologicalmaterials"",",2
"""biologicalmodel"",","""biologicalmodel"",",2
"""biologicalpestcontrol"",","""biologicalpestcontrol"",",2
"""biomarkers"",","""biomarkers"",",2
"""bulkdensity"",","""bulkdensity"",",2
"""cajanuscajan"",","""cajanuscajan"",",2
"""calibration"",","""calibration"",",2
"""canola"",","""canola"",",2
"""capitalism"",","""capitalism"",",2
"""carbonemission"",","""carbonemission"",",2
"""carbonmanagementindices"",","""carbonmanagementindices"",",2
"""carbonstocks"",","""carbonstocks"",",2
"""catchment"",","""catchment"",",2
"""cereals"",","""cereals"",",2
"""certification"",","""certification"",",2
"""chemicalanalysis"",","""chemicalanalysis"",",2
"""child,preschool"",","""child,preschool"",",2
"""chinese"",","""chinese"",",2
"""chlorophyll"",","""chlorophyll"",",2
"""city"",","""city"",",2
"""climateconditions"",","""climateconditions"",",2
"""climaticconditions"",","""climaticconditions"",",2
"""cloning"",","""cloning"",",2
"""coffee"",","""coffee"",",2
"""colonization"",","""colonization"",",2
"""commercialphenomena"",","""commercialphenomena"",",2
"""composting"",","""composting"",",2
"""conservationgenetics"",","""conservationgenetics"",",2
"""conservationmanagement"",","""conservationmanagement"",",2
"""consolidation"",","""consolidation"",",2
"""cooperativesector"",","""cooperativesector"",",2
"""copingstrategy"",","""copingstrategy"",",2
"""costeffectiveness"",","""costeffectiveness"",",2
"""costs"",","""costs"",",2
"""cropdamage"",","""cropdamage"",",2
"""culturalheritage"",","""culturalheritage"",",2
"""cuminumcyminum"",","""cuminumcyminum"",",2
"""decomposition"",","""decomposition"",",2
"""deeplearning"",","""deeplearning"",",2
"""dehydration"",","""dehydration"",",2
"""dehydrogenaseactivity"",","""dehydrogenaseactivity"",",2
"""delhi"",","""delhi"",",2
"""demography"",","""demography"",",2
"""determinationcoefficients"",","""determinationcoefficients"",",2
"""diabetesmellitus"",","""diabetesmellitus"",",2
"""diagnosis"",","""diagnosis"",",2
"""digestivesystemdiseases"",","""digestivesystemdiseases"",",2
"""dioscoreaalata"",","""dioscoreaalata"",",2
"""diseasecontrol"",","""diseasecontrol"",",2
"""diseasediagnosis"",","""diseasediagnosis"",",2
"""doublecropping"",","""doublecropping"",",2
"""droughtstress"",","""droughtstress"",",2
"""dynamics"",","""dynamics"",",2
"""easternghats"",","""easternghats"",",2
"""econometrics"",","""econometrics"",",2
"""economicgrowth"",","""economicgrowth"",",2
"""economicpolicy"",","""economicpolicy"",",2
"""ediblegrain"",","""ediblegrain"",",2
"""embryophyta"",","""embryophyta"",",2
"""emergence"",","""emergence"",",2
"""entrepreneur"",","""entrepreneur"",",2
"""entropy"",","""entropy"",",2
"""environment"",","""environment"",",2
"""environmentalassessment"",","""environmentalassessment"",",2
"""environmentaleconomics"",","""environmentaleconomics"",",2
"""enzyme"",","""enzyme"",",2
"""essentialoil"",","""essentialoil"",",2
"""ethnology"",","""ethnology"",",2
"""eurasia"",","""eurasia"",",2
"""evaluationindexsystem"",","""evaluationindexsystem"",",2
"""evergreentree"",","""evergreentree"",",2
"""expertsystems"",","""expertsystems"",",2
"""exploitation"",","""exploitation"",",2
"""extremeevent"",","""extremeevent"",",2
"""extremeweatherevents"",","""extremeweatherevents"",",2
"""farmsize"",","""farmsize"",",2
"""feasibleoptimizationmethods"",","""feasibleoptimizationmethods"",",2
"""foodmarket"",","""foodmarket"",",2
"""forestcover"",","""forestcover"",",2
"""forests"",","""forests"",",2
"""functionevaluation"",","""functionevaluation"",",2
"""gansu"",","""gansu"",",2
"""gardens"",","""gardens"",",2
"""gender"",","""gender"",",2
"""genderidentity"",","""genderidentity"",",2
"""genderrelations"",","""genderrelations"",",2
"""geneediting"",","""geneediting"",",2
"""geneticpolymorphism"",","""geneticpolymorphism"",",2
"""geneticselection"",","""geneticselection"",",2
"""geneticstructure"",","""geneticstructure"",",2
"""genome-wideassociationstudy"",","""genome-wideassociationstudy"",",2
"""genotypingtechnique"",","""genotypingtechnique"",",2
"""genotypingtechniques"",","""genotypingtechniques"",",2
"""geographicdistribution"",","""geographicdistribution"",",2
"""germination"",","""germination"",",2
"""globalization"",","""globalization"",",2
"""globaloptimization"",","""globaloptimization"",",2
"""globalwarming"",","""globalwarming"",",2
"""government"",","""government"",",2
"""grainyield"",","""grainyield"",",2
"""greenhouseeffect"",","""greenhouseeffect"",",2
"""greenhousegases"",","""greenhousegases"",",2
"""grossdomesticproduct"",","""grossdomesticproduct"",",2
"""groundwaterresources"",","""groundwaterresources"",",2
"""growthdisorder"",","""growthdisorder"",",2
"""growthdisorders"",","""growthdisorders"",",2
"""gujarat"",","""gujarat"",",2
"""habitatstructure"",","""habitatstructure"",",2
"""haryana"",","""haryana"",",2
"""health"",","""health"",",2
"""healthstatus"",","""healthstatus"",",2
"""heating"",","""heating"",",2
"""historicalperspective"",","""historicalperspective"",",2
"""hordeum"",","""hordeum"",",2
"""horticulture"",","""horticulture"",",2
"""hplc"",","""hplc"",",2
"""humanactivity"",","""humanactivity"",",2
"""humanrelation"",","""humanrelation"",",2
"""humicacid"",","""humicacid"",",2
"""hybrid"",","""hybrid"",",2
"""hybridization"",","""hybridization"",",2
"""hymenoptera"",","""hymenoptera"",",2
"""hypertension"",","""hypertension"",",2
"""indexmethod"",","""indexmethod"",",2
"""indigenousknowledge"",","""indigenousknowledge"",",2
"""inducedresponse"",","""inducedresponse"",",2
"""industriallinkage"",","""industriallinkage"",",2
"""insectcontrol"",","""insectcontrol"",",2
"""insecticideresistance"",","""insecticideresistance"",",2
"""integratedfarmingsystems"",","""integratedfarmingsystems"",",2
"""intellectualpropertyrights"",","""intellectualpropertyrights"",",2
"""interdisciplinaryapproach"",","""interdisciplinaryapproach"",",2
"""internetofthings"",","""internetofthings"",",2
"""invasivespecies"",","""invasivespecies"",",2
"""japonicarice"",","""japonicarice"",",2
"""jiangsu"",","""jiangsu"",",2
"""karnal"",","""karnal"",",2
"""karnataka"",","""karnataka"",",2
"""khyber-pakhtunkhwa"",","""khyber-pakhtunkhwa"",",2
"""kollihills"",","""kollihills"",",2
"""landcover"",","""landcover"",",2
"""landdegradation"",","""landdegradation"",",2
"""landscapeecology"",","""landscapeecology"",",2
"""landscapestructure"",","""landscapestructure"",",2
"""landuseandlandcover"",","""landuseandlandcover"",",2
"""leafyvegetable"",","""leafyvegetable"",",2
"""learning"",","""learning"",",2
"""literaturereview"",","""literaturereview"",",2
"""localgovernment"",","""localgovernment"",",2
"""localparticipation"",","""localparticipation"",",2
"""location"",","""location"",",2
"""loessplateau"",","""loessplateau"",",2
"""macrotylomauniflorum"",","""macrotylomauniflorum"",",2
"""manure"",","""manure"",",2
"""manures"",","""manures"",",2
"""mapping"",","""mapping"",",2
"""market"",","""market"",",2
"""marketsystem"",","""marketsystem"",",2
"""massspectrometry"",","""massspectrometry"",",2
"""meansquareerror"",","""meansquareerror"",",2
"""medicine,traditional"",","""medicine,traditional"",",2
"""meghalaya"",","""meghalaya"",",2
"""melanthiaceae"",","""melanthiaceae"",",2
"""meta-analysis"",","""meta-analysis"",",2
"""microbiology"",","""microbiology"",",2
"""microclimate"",","""microclimate"",",2
"""mikania"",","""mikania"",",2
"""milk"",","""milk"",",2
"""millets"",","""millets"",",2
"""moisturecontent"",","""moisturecontent"",",2
"""molecularanalysis"",","""molecularanalysis"",",2
"""monocotyledon"",","""monocotyledon"",",2
"""mulching"",","""mulching"",",2
"""multicriteriaanalysis"",","""multicriteriaanalysis"",",2
"""multivariateanalysis"",","""multivariateanalysis"",",2
"""nativespecies"",","""nativespecies"",",2
"""naturalenemy"",","""naturalenemy"",",2
