"","word","freq"
"""croppingpattern"",","""croppingpattern"",",1
"""cropproductivity"",","""cropproductivity"",",1
"""cropresidues"",","""cropresidues"",",1
"""cruciferousvegetables"",","""cruciferousvegetables"",",1
"""cultivatedspecies"",","""cultivatedspecies"",",1
"""cumulativeeffect"",","""cumulativeeffect"",",1
"""dietarytransitions"",","""dietarytransitions"",",1
"""dietbreadth"",","""dietbreadth"",",1
"""diversityindex"",","""diversityindex"",",1
"""drainagedensity"",","""drainagedensity"",",1
"""drylands"",","""drylands"",",1
"""dulong"",","""dulong"",",1
"""e.b.balfour"",","""e.b.balfour"",",1
"""easternnepal"",","""easternnepal"",",1
"""eco-geochemicalassessment,agroecosystem,cd,chengdueconomicregion"",","""eco-geochemicalassessment,agroecosystem,cd,chengdueconomicregion"",",1
"""ecology"",","""ecology"",",1
"""economicanalysis"",","""economicanalysis"",",1
"""employment"",","""employment"",",1
"""energyconservation"",","""energyconservation"",",1
"""environmentaleffects"",","""environmentaleffects"",",1
"""environmentalhealthandsafety"",","""environmentalhealthandsafety"",",1
"""environmentalimpactquotient"",","""environmentalimpactquotient"",",1
"""environmentalindex"",","""environmentalindex"",",1
"""erosion"",","""erosion"",",1
"""ethnicminorities"",","""ethnicminorities"",",1
"""euryaleferoxsalisb"",","""euryaleferoxsalisb"",",1
"""evergreenrevolution"",","""evergreenrevolution"",",1
"""expertfarmer"",","""expertfarmer"",",1
"""exsitu"",","""exsitu"",",1
"""f.h.king"",","""f.h.king"",",1
"""fagopyrumesculentum"",","""fagopyrumesculentum"",",1
"""farmer'sdecisionmaking"",","""farmer'sdecisionmaking"",",1
"""farmtrees"",","""farmtrees"",",1
"""farmyardmanure"",","""farmyardmanure"",",1
"""focusgroupdiscussion"",","""focusgroupdiscussion"",",1
"""fodder"",","""fodder"",",1
"""fodderavailability"",","""fodderavailability"",",1
"""foodproducts"",","""foodproducts"",",1
"""foodsafety"",","""foodsafety"",",1
"""forestmanagement"",","""forestmanagement"",",1
"""forestry"",","""forestry"",",1
"""foxnut"",","""foxnut"",",1
"""functionandsustainablelivelihood"",","""functionandsustainablelivelihood"",",1
"""gardenpea"",","""gardenpea"",",1
"""gender"",","""gender"",",1
"""gendereddivisionsoflabour"",","""gendereddivisionsoflabour"",",1
"""geneticerosion"",","""geneticerosion"",",1
"""geneticresourcespolicy"",","""geneticresourcespolicy"",",1
"""geographicinformationsystem"",","""geographicinformationsystem"",",1
"""geranium"",","""geranium"",",1
"""gis"",","""gis"",",1
"""gorgonnut"",","""gorgonnut"",",1
"""grain-for-greenprogramme"",","""grain-for-greenprogramme"",",1
"""gram"",","""gram"",",1
"""growth"",","""growth"",",1
"""grpi"",","""grpi"",",1
"""handweeding"",","""handweeding"",",1
"""harvestedwildspecies"",","""harvestedwildspecies"",",1
"""herbalstate"",","""herbalstate"",",1
"""heterosis"",","""heterosis"",",1
"""high-altituderice"",","""high-altituderice"",",1
"""highlandagroecosystems"",","""highlandagroecosystems"",",1
"""hillfarming"",","""hillfarming"",",1
"""himalayanagroecosystems"",","""himalayanagroecosystems"",",1
"""himalayanregion"",","""himalayanregion"",",1
"""homegarden"",","""homegarden"",",1
"""homegardens"",","""homegardens"",",1
"""householdfoodsecurity"",","""householdfoodsecurity"",",1
"""householdsocio-economicscharacters"",","""householdsocio-economicscharacters"",",1
"""humustheoryofplantnutrition"",","""humustheoryofplantnutrition"",",1
"""hypsometricanalysis"",","""hypsometricanalysis"",",1
"""hypsometriccurve"",","""hypsometriccurve"",",1
"""hypsometricintegral"",","""hypsometricintegral"",",1
"""importedfruits"",","""importedfruits"",",1
"""inbreedingdepression"",","""inbreedingdepression"",",1
"""indorecomposting"",","""indorecomposting"",",1
"""inducedmutants"",","""inducedmutants"",",1
"""ingkhol"",","""ingkhol"",",1
"""inputenergy"",","""inputenergy"",",1
"""insecticidealternatives"",","""insecticidealternatives"",",1
"""insitu(on-farm)conservation"",","""insitu(on-farm)conservation"",",1
"""insituconservationon-farm"",","""insituconservationon-farm"",",1
"""institutionalconstraints"",","""institutionalconstraints"",",1
"""institutions"",","""institutions"",",1
"""integratedagriculture-aquaculture"",","""integratedagriculture-aquaculture"",",1
"""integratedfarming"",","""integratedfarming"",",1
"""integratedfarmingsystem"",","""integratedfarmingsystem"",",1
"""integratedplantnutritionsystem"",","""integratedplantnutritionsystem"",",1
"""intensivedataplots"",","""intensivedataplots"",",1
"""introducedcrops"",","""introducedcrops"",",1
"""irrigationintensity"",","""irrigationintensity"",",1
"""irrigationintervention"",","""irrigationintervention"",",1
"""irrigationscheduling"",","""irrigationscheduling"",",1
"""iucnredlistedspecies"",","""iucnredlistedspecies"",",1
"""j.i.rodale"",","""j.i.rodale"",",1
"""jhum"",","""jhum"",",1
"""juglandaceae"",","""juglandaceae"",",1
"""juglansregia"",","""juglansregia"",",1
"""juglanssigillata"",","""juglanssigillata"",",1
"""justusvon"",","""justusvon"",",1
"""kinship"",","""kinship"",",1
"""labourinputs"",","""labourinputs"",",1
"""labourproductivity"",","""labourproductivity"",",1
"""land-manratio"",","""land-manratio"",",1
"""land-usestrategy"",","""land-usestrategy"",",1
"""landconsolidation"",","""landconsolidation"",",1
"""landdegradation"",","""landdegradation"",",1
"""landfragmentation"",","""landfragmentation"",",1
"""landraceenhancement"",","""landraceenhancement"",",1
"""landusesystem"",","""landusesystem"",",1
"""lepidoptera"",","""lepidoptera"",",1
"""liebig"",","""liebig"",",1
"""livelihood"",","""livelihood"",",1
"""livelihoodvulnerability"",","""livelihoodvulnerability"",",1
"""livestock"",","""livestock"",",1
"""mainlandsoutheastasia"",","""mainlandsoutheastasia"",",1
"""makhana"",","""makhana"",",1
"""manipur"",","""manipur"",",1
"""maps"",","""maps"",",1
"""marketdiseases"",","""marketdiseases"",",1
"""marketresearch"",","""marketresearch"",",1
"""methane"",","""methane"",",1
"""mid-hill"",","""mid-hill"",",1
"""milletdiversity"",","""milletdiversity"",",1
"""minimumtillage"",","""minimumtillage"",",1
"""mixedcropping"",","""mixedcropping"",",1
"""mizo"",","""mizo"",",1
"""modernvariety"",","""modernvariety"",",1
"""morphometricanalysis"",","""morphometricanalysis"",",1
"""mountainagriculture"",","""mountainagriculture"",",1
"""mountainousareas"",","""mountainousareas"",",1
"""mountainpastures"",","""mountainpastures"",",1
"""mucunapruriens"",","""mucunapruriens"",",1
"""mulch"",","""mulch"",",1
"""multivariateanalysis"",","""multivariateanalysis"",",1
"""mungbean"",","""mungbean"",",1
"""n"",","""n"",",1
"""nagaland"",","""nagaland"",",1
"""nationalpark"",","""nationalpark"",",1
"""naturalenemies"",","""naturalenemies"",",1
"""new-typeagriculture"",","""new-typeagriculture"",",1
"""newlivestockrevolution"",","""newlivestockrevolution"",",1
"""nitrogenfertilizer"",","""nitrogenfertilizer"",",1
"""non-statutorymeasures"",","""non-statutorymeasures"",",1
"""ntfpdomestication"",","""ntfpdomestication"",",1
"""ntfppolicy"",","""ntfppolicy"",",1
"""nutrientaccumulation"",","""nutrientaccumulation"",",1
"""nutrientsupply"",","""nutrientsupply"",",1
"""nutrition"",","""nutrition"",",1
"""nutritionquality"",","""nutritionquality"",",1
"""offtake"",","""offtake"",",1
"""oilagriculture"",","""oilagriculture"",",1
"""on-farmreservoir"",","""on-farmreservoir"",",1
"""optimisingmodel"",","""optimisingmodel"",",1
"""organicagriculture"",","""organicagriculture"",",1
"""organiccarbon"",","""organiccarbon"",",1
"""organicfarming"",","""organicfarming"",",1
"""oryzasativa"",","""oryzasativa"",",1
"""oryzasatival."",","""oryzasatival."",",1
"""outputenergy"",","""outputenergy"",",1
"""overlandflow"",","""overlandflow"",",1
"""paddysoil"",","""paddysoil"",",1
"""participatoryplantbreeding"",","""participatoryplantbreeding"",",1
"""participatoryplantbreeding(ppb)"",","""participatoryplantbreeding(ppb)"",",1
"""participatoryprocesses"",","""participatoryprocesses"",",1
"""particle-sizefractions"",","""particle-sizefractions"",",1
"""patch"",","""patch"",",1
"""pathogens"",","""pathogens"",",1
"""paybackperiod"",","""paybackperiod"",",1
"""photosynthesis"",","""photosynthesis"",",1
"""phylogeneticanalysis"",","""phylogeneticanalysis"",",1
"""plantgeneticdiversity"",","""plantgeneticdiversity"",",1
"""politicalecology"",","""politicalecology"",",1
"""populationgenetics"",","""populationgenetics"",",1
"""populationstructure"",","""populationstructure"",",1
"""potyvirus"",","""potyvirus"",",1
"""poverty"",","""poverty"",",1
"""prchina"",","""prchina"",",1
"""principalcomponentanalysis"",","""principalcomponentanalysis"",",1
"""productivity"",","""productivity"",",1
"""profitability"",","""profitability"",",1
"""pulses"",","""pulses"",",1
"""radish"",","""radish"",",1
"""rainfedecosystem"",","""rainfedecosystem"",",1
"""raphanussativus"",","""raphanussativus"",",1
"""reciprocity"",","""reciprocity"",",1
"""reconcilingagricultureandecosystems"",","""reconcilingagricultureandecosystems"",",1
"""recycledmanure"",","""recycledmanure"",",1
"""regionalvariation"",","""regionalvariation"",",1
"""regressionanalysis"",","""regressionanalysis"",",1
"""reproductiveparameters"",","""reproductiveparameters"",",1
"""reputation"",","""reputation"",",1
"""resourceinputs"",","""resourceinputs"",",1
"""resourcemanagement"",","""resourcemanagement"",",1
"""resourceuse"",","""resourceuse"",",1
"""rice-maize"",","""rice-maize"",",1
"""rubberplantation"",","""rubberplantation"",",1
"""rubberpricefluctuations"",","""rubberpricefluctuations"",",1
"""ruraldevelopment"",","""ruraldevelopment"",",1
"""ruralindia"",","""ruralindia"",",1
"""seedmanagement"",","""seedmanagement"",",1
"""seedsaving"",","""seedsaving"",",1
"""seedsystems"",","""seedsystems"",",1
"""self-relianceongrain"",","""self-relianceongrain"",",1
"""semi-arid"",","""semi-arid"",",1
"""sequence"",","""sequence"",",1
"""shgs"",","""shgs"",",1
"""site-specificnutrientmanagement"",","""site-specificnutrientmanagement"",",1
"""slopingfarmland"",","""slopingfarmland"",",1
"""slopinglandconversionprogram(slcp)"",","""slopinglandconversionprogram(slcp)"",",1
"""small-holder"",","""small-holder"",",1
"""smallfarmers"",","""smallfarmers"",",1
"""smallholder"",","""smallholder"",",1
"""smallholderagriculture"",","""smallholderagriculture"",",1
"""smallholderlivelihoods"",","""smallholderlivelihoods"",",1
"""smallholderrubberplantation"",","""smallholderrubberplantation"",",1
"""socchange"",","""socchange"",",1
"""socialwelfare"",","""socialwelfare"",",1
"""socio-economicconstraint"",","""socio-economicconstraint"",",1
"""socioeconomics"",","""socioeconomics"",",1
"""socioeconomy"",","""socioeconomy"",",1
"""soilandwaterconservation"",","""soilandwaterconservation"",",1
"""soilcontamination"",","""soilcontamination"",",1
"""soilenzymeactivities"",","""soilenzymeactivities"",",1
"""soilerosion"",","""soilerosion"",",1
"""soilfertility"",","""soilfertility"",",1
"""soilnitrogenandphosphorus"",","""soilnitrogenandphosphorus"",",1
"""soilorganiccarbon"")","""soilorganiccarbon"")",1
"""soilusage."",","""soilusage."",",1
"""southasia"",","""southasia"",",1
"""soybeanbasedcroppingsystem"",","""soybeanbasedcroppingsystem"",",1
"""speciesdiversity"",","""speciesdiversity"",",1
"""speciesinventory"",","""speciesinventory"",",1
"""speciesrichnessandstemdensity"",","""speciesrichnessandstemdensity"",",1
"""ssrs"",","""ssrs"",",1
"""staleseedbed"",","""staleseedbed"",",1
"""stallfeeding"",","""stallfeeding"",",1
"""statutorymeasures"",","""statutorymeasures"",",1
"""subsistence"",","""subsistence"",",1
"""subsistenceagriculture"",","""subsistenceagriculture"",",1
"""subtropicalmountains"",","""subtropicalmountains"",",1
"""survey"",","""survey"",",1
"""sustainabilityyieldindex"",","""sustainabilityyieldindex"",",1
"""sustainableland-usedevelopment"",","""sustainableland-usedevelopment"",",1
"""sustainablelivelihoods"",","""sustainablelivelihoods"",",1
"""sustainableruraldevelopment"",","""sustainableruraldevelopment"",",1
"""swertiachirayita"",","""swertiachirayita"",",1
"""swiddenagriculture"",","""swiddenagriculture"",",1
"""temporalvariation"",","""temporalvariation"",",1
"""terai"",","""terai"",",1
"""texusbaccata"",","""texusbaccata"",",1
"""thangjing"",","""thangjing"",",1
"""tharigadwatershed"",","""tharigadwatershed"",",1
"""thelawofreturn"",","""thelawofreturn"",",1
"""tibetan"",","""tibetan"",",1
"""totalfactorproductivity"",","""totalfactorproductivity"",",1
"""traditionalcrops"",","""traditionalcrops"",",1
"""traditionalfarming"",","""traditionalfarming"",",1
"""traditionallandmanagement"",","""traditionallandmanagement"",",1
"""traditionallandusepractices"",","""traditionallandusepractices"",",1
"""traditionalregulations"",","""traditionalregulations"",",1
"""tropical"",","""tropical"",",1
"""trust"",","""trust"",",1
"""uplandsoil"",","""uplandsoil"",",1
"""usdacertifiedorganic"",","""usdacertifiedorganic"",",1
"""uttarakhand"",","""uttarakhand"",",1
"""varietaldiversity"",","""varietaldiversity"",",1
"""varietychange"",","""varietychange"",",1
"""velvetbean"",","""velvetbean"",",1
"""vietnam"",","""vietnam"",",1
"""walnuts"",","""walnuts"",",1
"""wateruseefficiency"",","""wateruseefficiency"",",1
"""weedcontrol"",","""weedcontrol"",",1
"""weightedaveragevarietalage"",","""weightedaveragevarietalage"",",1
"""weirheight"",","""weirheight"",",1
"""yangtzeriver"",","""yangtzeriver"",",1
"""yieldgaps"",","""yieldgaps"",",1
"""yieldpotential"",","""yieldpotential"",",1
"""yieldreduction"",","""yieldreduction"",",1
"""zerotillage"",","""zerotillage"",",1
"c(""albrectdanielthaer"",","c(""albrectdanielthaer"",",1
