"","word","freq"
"""smallandmediumenterprises"",","""smallandmediumenterprises"",",3
"""smallholder"",","""smallholder"",",3
"""soilconservation"",","""soilconservation"",",3
"""southasia"",","""southasia"",",3
"""soybean"",","""soybean"",",3
"""terraceagriculture"",","""terraceagriculture"",",3
"""traditionalagriculture"",","""traditionalagriculture"",",3
"""wateruseefficiency"",","""wateruseefficiency"",",3
"""adaptivecapacity"",","""adaptivecapacity"",",2
"""afghanistan"",","""afghanistan"",",2
"""agriculturalinstitutions"",","""agriculturalinstitutions"",",2
"""agriculturalmultifunctionality"",","""agriculturalmultifunctionality"",",2
"""agriculturalpolicy"",","""agriculturalpolicy"",",2
"""agriculturalsustainability"",","""agriculturalsustainability"",",2
"""agriculturesustainability"",","""agriculturesustainability"",",2
"""agro-biodiversity"",","""agro-biodiversity"",",2
"""agro-ecosystem"",","""agro-ecosystem"",",2
"""agrobiodiversityconservation"",","""agrobiodiversityconservation"",",2
"""agrodiversity"",","""agrodiversity"",",2
"""agroecosystems"",","""agroecosystems"",",2
"""agronomy"",","""agronomy"",",2
"""ahp"",","""ahp"",",2
"""alternateland-usesystems"",","""alternateland-usesystems"",",2
"""altitude"",","""altitude"",",2
"""analytichierarchyprocess(ahp)"",","""analytichierarchyprocess(ahp)"",",2
"""antioxidants"",","""antioxidants"",",2
"""aridzone"",","""aridzone"",",2
"""arunachalpradesh"",","""arunachalpradesh"",",2
"""asia"",","""asia"",",2
"""asteraceae"",","""asteraceae"",",2
"""attitude"",","""attitude"",",2
"""bagrotvalley"",","""bagrotvalley"",",2
"""bangladesh"",","""bangladesh"",",2
"""barley"",","""barley"",",2
"""beekeeping"",","""beekeeping"",",2
"""biodiversityconservation"",","""biodiversityconservation"",",2
"""biomassproduction"",","""biomassproduction"",",2
"""biotechnology"",","""biotechnology"",",2
"""blackgram"",","""blackgram"",",2
"""carbonmanagementindex"",","""carbonmanagementindex"",",2
"""carbonstock"",","""carbonstock"",",2
"""cereals"",","""cereals"",",2
"""chickpea"",","""chickpea"",",2
"""chlorophyll"",","""chlorophyll"",",2
"""choiceexperiment"",","""choiceexperiment"",",2
"""climatechangeadaptation"",","""climatechangeadaptation"",",2
"""consumerbehavior"",","""consumerbehavior"",",2
"""consumptionexpenditure"",","""consumptionexpenditure"",",2
"""cropdiversification"",","""cropdiversification"",",2
"""cropmanagement"",","""cropmanagement"",",2
"""croppingsystem"",","""croppingsystem"",",2
"""croppingsystems"",","""croppingsystems"",",2
"""cropproductivity"",","""cropproductivity"",",2
"""cropsystem"",","""cropsystem"",",2
"""cropwildrelative"",","""cropwildrelative"",",2
"""cropwildrelatives"",","""cropwildrelatives"",",2
"""cultivation"",","""cultivation"",",2
"""determinants"",","""determinants"",",2
"""developingcountries"",","""developingcountries"",",2
"""diva-gis"",","""diva-gis"",",2
"""diversification"",","""diversification"",",2
"""easternhimalaya"",","""easternhimalaya"",",2
"""ecologicalgradient"",","""ecologicalgradient"",",2
"""economicdevelopment"",","""economicdevelopment"",",2
"""economics"",","""economics"",",2
"""economicvalue"",","""economicvalue"",",2
"""ecosystem"",","""ecosystem"",",2
"""ecotourism"",","""ecotourism"",",2
"""emergingmarkets"",","""emergingmarkets"",",2
"""emergy"",","""emergy"",",2
"""energybudget"",","""energybudget"",",2
"""environmentalpollution"",","""environmentalpollution"",",2
"""essentialoil"",","""essentialoil"",",2
"""evaluationindexsystem"",","""evaluationindexsystem"",",2
"""expertsystem"",","""expertsystem"",",2
"""exsituconservation"",","""exsituconservation"",",2
"""farmers"",","""farmers"",",2
"""farming"",","""farming"",",2
"""feministpoliticalecology"",","""feministpoliticalecology"",",2
"""fertilizerapplicationrate"",","""fertilizerapplicationrate"",",2
"""fertilizers"",","""fertilizers"",",2
"""fingermillet"",","""fingermillet"",",2
"""foodpolicy"",","""foodpolicy"",",2
"""geneticresources"",","""geneticresources"",",2
"""geographicinformationsystem"",","""geographicinformationsystem"",",2
"""germplasmresource"",","""germplasmresource"",",2
"""giahs"",","""giahs"",",2
"""gilgit-baltistan"",","""gilgit-baltistan"",",2
"""globallyimportantagriculturalheritagesystems(giahs)"",","""globallyimportantagriculturalheritagesystems(giahs)"",",2
"""greenrevolution"",","""greenrevolution"",",2
"""growth"",","""growth"",",2
"""hillagriculture"",","""hillagriculture"",",2
"""impactanalysis"",","""impactanalysis"",",2
"""income"",","""income"",",2
"""indigenous"",","""indigenous"",",2
"""integratedfarmingsystems"",","""integratedfarmingsystems"",",2
"""interaction"",","""interaction"",",2
"""internetofthings"",","""internetofthings"",",2
"""introgression"",","""introgression"",",2
"""irrigation"",","""irrigation"",",2
"""juglans"",","""juglans"",",2
"""juglanssigillata"",","""juglanssigillata"",",2
"""kailashsacredlandscape"",","""kailashsacredlandscape"",",2
"""knowledge"",","""knowledge"",",2
"""landrace"",","""landrace"",",2
"""landracediversity"",","""landracediversity"",",2
"""landreform"",","""landreform"",",2
"""landtransfer"",","""landtransfer"",",2
"""landusetransition"",","""landusetransition"",",2
"""machinelearning"",","""machinelearning"",",2
"""mechanization"",","""mechanization"",",2
"""millets"",","""millets"",",2
"""molecularmarker"",","""molecularmarker"",",2
"""moringaleafextract"",","""moringaleafextract"",",2
"""mountainagriculture"",","""mountainagriculture"",",2
"""multifunctionalagriculture"",","""multifunctionalagriculture"",",2
"""naturalenemies"",","""naturalenemies"",",2
"""neglectedandunderutilizedspecies"",","""neglectedandunderutilizedspecies"",",2
"""neuralnetworks"",","""neuralnetworks"",",2
"""nutrients"",","""nutrients"",",2
"""parasitoids"",","""parasitoids"",",2
"""participatoryapproaches"",","""participatoryapproaches"",",2
"""perceptions"",","""perceptions"",",2
"""phenolics"",","""phenolics"",",2
"""phosphorus"",","""phosphorus"",",2
"""phylogeography"",","""phylogeography"",",2
"""plantdiversity"",","""plantdiversity"",",2
"""plantgrowthpromotion"",","""plantgrowthpromotion"",",2
"""plantingdensity"",","""plantingdensity"",",2
"""precisionagriculture"",","""precisionagriculture"",",2
"""productivity"",","""productivity"",",2
"""psb"",","""psb"",",2
"""quality"",","""quality"",",2
"""regressionanalysis"",","""regressionanalysis"",",2
"""remotesensing"",","""remotesensing"",",2
"""residueretention"",","""residueretention"",",2
"""resourceuseefficiency"",","""resourceuseefficiency"",",2
"""rhizobium"",","""rhizobium"",",2
"""ricebean"",","""ricebean"",",2
"""ricelandraces"",","""ricelandraces"",",2
"""rubber"",","""rubber"",",2
"""rurallivelihood"",","""rurallivelihood"",",2
"""ruralrevitalization"",","""ruralrevitalization"",",2
"""seedquality"",","""seedquality"",",2
"""seedtreatment"",","""seedtreatment"",",2
"""sikkim"",","""sikkim"",",2
"""small-scalefarmers"",","""small-scalefarmers"",",2
"""socialcapital"",","""socialcapital"",",2
"""soildegradation"",","""soildegradation"",",2
"""soilhealth"",","""soilhealth"",",2
"""soilorganiccarbon"",","""soilorganiccarbon"",",2
"""southwestchina"",","""southwestchina"",",2
"""spatialdistribution"",","""spatialdistribution"",",2
"""speciesdiversity"",","""speciesdiversity"",",2
"""speciesrichness"",","""speciesrichness"",",2
"""ssrmarkers"",","""ssrmarkers"",",2
"""systemsanalysis"",","""systemsanalysis"",",2
"""technicalefficiency"",","""technicalefficiency"",",2
"""theoryofplannedbehavior"",","""theoryofplannedbehavior"",",2
"""tobacco"",","""tobacco"",",2
"""totalfactorproductivity"",","""totalfactorproductivity"",",2
"""trade-off"",","""trade-off"",",2
"""traditionalcrops"",","""traditionalcrops"",",2
"""traditionalfarmingsystems"",","""traditionalfarmingsystems"",",2
"""transdisciplinaryapproach"",","""transdisciplinaryapproach"",",2
"""urbanization"",","""urbanization"",",2
"""uttarakhand"",","""uttarakhand"",",2
"""vegetables"",","""vegetables"",",2
"""virulence"",","""virulence"",",2
"""vulnerability"",","""vulnerability"",",2
"""vulnerabilityassessment"",","""vulnerabilityassessment"",",2
"""vulnerabilityindex"",","""vulnerabilityindex"",",2
"""waterresourcesdevelopment"",","""waterresourcesdevelopment"",",2
"""westernhimalaya"",","""westernhimalaya"",",2
"""wildandnon-cultivatededibleplants"",","""wildandnon-cultivatededibleplants"",",2
"""wirelesssensornetworks"",","""wirelesssensornetworks"",",2
"""women"",","""women"",",2
"""xishuangbanna"",","""xishuangbanna"",",2
"""18srdna"",","""18srdna"",",1
"""3de-sandbox"",","""3de-sandbox"",",1
"""454sequencing"",","""454sequencing"",",1
"""a.cristatum2pchromosometranslocationlines"",","""a.cristatum2pchromosometranslocationlines"",",1
"""abioticandbioticstress"",","""abioticandbioticstress"",",1
"""abioticstress"",","""abioticstress"",",1
"""abioticstresses"",","""abioticstresses"",",1
"""abovegroundbiomass"",","""abovegroundbiomass"",",1
"""acc-deaminasebiotechnology"",","""acc-deaminasebiotechnology"",",1
"""accessibility"",","""accessibility"",",1
"""accesstoland"",","""accesstoland"",",1
"""acidsoils"",","""acidsoils"",",1
"""activity"",","""activity"",",1
"""actors"",","""actors"",",1
"""adaptationstrategies"",","""adaptationstrategies"",",1
"""adaptationstrategy"",","""adaptationstrategy"",",1
"""adaptivemanagement"",","""adaptivemanagement"",",1
"""adaptivestrategies"",","""adaptivestrategies"",",1
"""adolescentgirls"",","""adolescentgirls"",",1
"""adoptionandimpact"",","""adoptionandimpact"",",1
"""adoptionstudy"",","""adoptionstudy"",",1
"""advertising"",","""advertising"",",1
"""advisoryservices"",","""advisoryservices"",",1
"""aerobiccomposting"",","""aerobiccomposting"",",1
"""aesthetics"",","""aesthetics"",",1
"""agdp"",","""agdp"",",1
"""agent-basedanalysis"",","""agent-basedanalysis"",",1
"""agent-basedmodelling"",","""agent-basedmodelling"",",1
"""aggregateassociatedcarbon"",","""aggregateassociatedcarbon"",",1
"""aging"",","""aging"",",1
"""agri-foodknowledge"",","""agri-foodknowledge"",",1
"""agri-foodsystems"",","""agri-foodsystems"",",1
"""agribusinessfirms"",","""agribusinessfirms"",",1
"""agribusinessmodel"",","""agribusinessmodel"",",1
"""agribusinessperformance"",","""agribusinessperformance"",",1
"""agricides"",","""agricides"",",1
"""agricultural"",","""agricultural"",",1
"""agriculturalbigdata"",","""agriculturalbigdata"",",1
"""agriculturalbiotechnology"",","""agriculturalbiotechnology"",",1
"""agriculturalcarbonreduction"",","""agriculturalcarbonreduction"",",1
"""agriculturalco-operatives"",","""agriculturalco-operatives"",",1
"""agriculturalcommunities"",","""agriculturalcommunities"",",1
"""agriculturaldemonstration"",","""agriculturaldemonstration"",",1
"""agriculturaldevelopment"",","""agriculturaldevelopment"",",1
"""agriculturalextension"",","""agriculturalextension"",",1
"""agriculturalfinance"",","""agriculturalfinance"",",1
"""agriculturalheritage"",","""agriculturalheritage"",",1
"""agriculturalheritages"",","""agriculturalheritages"",",1
"""agriculturalheritagesystems"",","""agriculturalheritagesystems"",",1
"""agriculturalheritagesystemstourism"",","""agriculturalheritagesystemstourism"",",1
"""agriculturalinformation"",","""agriculturalinformation"",",1
"""agriculturalinformationperception"",","""agriculturalinformationperception"",",1
"""agriculturalinitiatives"",","""agriculturalinitiatives"",",1
"""agriculturalinnovations"",","""agriculturalinnovations"",",1
"""agriculturalintensification"",","""agriculturalintensification"",",1
"""agriculturallabor"",","""agriculturallabor"",",1
"""agriculturallandscape"",","""agriculturallandscape"",",1
"""agriculturallandscapepatterns"",","""agriculturallandscapepatterns"",",1
"""agriculturallanduseintensity"",","""agriculturallanduseintensity"",",1
"""agriculturalmulti-function"",","""agriculturalmulti-function"",",1
"""agriculturaloutlook"",","""agriculturaloutlook"",",1
"""agriculturalpolicytool"",","""agriculturalpolicytool"",",1
"""agriculturalproduction"",","""agriculturalproduction"",",1
"""agriculturalresearch"",","""agriculturalresearch"",",1
"""agriculturalresearchoutput"",","""agriculturalresearchoutput"",",1
"""agriculturalsustainabledevelopment"",","""agriculturalsustainabledevelopment"",",1
"""agriculturaltechnologies"",","""agriculturaltechnologies"",",1
"""agriculturaltechnologyadoption"",","""agriculturaltechnologyadoption"",",1
"""agriculture,environment,foodproduction,rnrsectors"",","""agriculture,environment,foodproduction,rnrsectors"",",1
"""agriculturedevelopment"",","""agriculturedevelopment"",",1
"""agricultureentrepreneurship"",","""agricultureentrepreneurship"",",1
"""agriculturegreendevelopment"",","""agriculturegreendevelopment"",",1
"""agriculturemonitoring"",","""agriculturemonitoring"",",1
"""agricultureofchina"",","""agricultureofchina"",",1
"""agriculturesupplychain"",","""agriculturesupplychain"",",1
"""agrifoodchain"",","""agrifoodchain"",",1
"""agrihorticulturesystems"",","""agrihorticulturesystems"",",1
"""agripreneurship"",","""agripreneurship"",",1
"""agro-ecologicalsub-regions"",","""agro-ecologicalsub-regions"",",1
"""agro-ecosystems"",","""agro-ecosystems"",",1
"""agro-ecozones"",","""agro-ecozones"",",1
"""agro-foodpolicy"",","""agro-foodpolicy"",",1
"""agro-morphologicalvariation"",","""agro-morphologicalvariation"",",1
"""agro-pastoralism"",","""agro-pastoralism"",",1
"""agro-physiologicaltraits"",","""agro-physiologicaltraits"",",1
"""agro-taobaovillages"",","""agro-taobaovillages"",",1
"""agrobiodiversitymanagement"",","""agrobiodiversitymanagement"",",1
"""agroecologicallandscapes"",","""agroecologicallandscapes"",",1
"""agroecology"",","""agroecology"",",1
"""agroecosystemtypes"",","""agroecosystemtypes"",",1
"""agronomiceffect"",","""agronomiceffect"",",1
"""agronomicinnovations"",","""agronomicinnovations"",",1
"""agronomicpractices"",","""agronomicpractices"",",1
"""agronomictraits.arrangethemalphabetically"",","""agronomictraits.arrangethemalphabetically"",",1
"""akha"",","""akha"",",1
"""allelopathy"",","""allelopathy"",",1
"""alps"",","""alps"",",1
"""alternariabrassicicola"",","""alternariabrassicicola"",",1
"""alternativefoodresources"",","""alternativefoodresources"",",1
"""altitudinalgradients"",","""altitudinalgradients"",",1
"""amfungi"",","""amfungi"",",1
"""ampropagation"",","""ampropagation"",",1
"""amrascadevastansdist."",","""amrascadevastansdist."",",1
"""amylase"",","""amylase"",",1
"""analysisofcovariance"",","""analysisofcovariance"",",1
"""ancientagriculture"",","""ancientagriculture"",",1
"""andes"",","""andes"",",1
"""andforestpolicies"",","""andforestpolicies"",",1
"""androidapplets"",","""androidapplets"",",1
"""androidstudio"",","""androidstudio"",",1
"""animalfeed"",","""animalfeed"",",1
"""animalhealth"",","""animalhealth"",",1
"""animalprotein"",","""animalprotein"",",1
"""animalwelfare"",","""animalwelfare"",",1
"""anthracnose"",","""anthracnose"",",1
"""anthropobiome"",","""anthropobiome"",",1
"""antibiotics"",","""antibiotics"",",1
"""antinutritionalfactors"",","""antinutritionalfactors"",",1
"""antioxidantactivity"",","""antioxidantactivity"",",1
"""apexpredatorsagro-ecosystemsbhutancarnivoreconservationpredatorguildtrophiccascade"",","""apexpredatorsagro-ecosystemsbhutancarnivoreconservationpredatorguildtrophiccascade"",",1
"""apisceranaindica"",","""apisceranaindica"",",1
"""apparency"",","""apparency"",",1
"""apple"",","""apple"",",1
"""applicationprogress"",","""applicationprogress"",",1
"""appliedgenomics"",","""appliedgenomics"",",1
"""aquaticagriculturalsystems"",","""aquaticagriculturalsystems"",",1
"""arablelandscapesystemclassification"",","""arablelandscapesystemclassification"",",1
"""arboriculture"",","""arboriculture"",",1
"""arbuscularmycorrhizalfungi"",","""arbuscularmycorrhizalfungi"",",1
"""arduino"",","""arduino"",",1
"""arecanut"",","""arecanut"",",1
"""arid"",","""arid"",",1
"""aromaticrice"",","""aromaticrice"",",1
"""arsenic"",","""arsenic"",",1
"""artificialintelligence"",","""artificialintelligence"",",1
"""artisanfarmers"",","""artisanfarmers"",",1
"""ascorbicacid"",","""ascorbicacid"",",1
"""asia-pacificregion"",","""asia-pacificregion"",",1
"""asiancountries"",","""asiancountries"",",1
"""asianldcs"",","""asianldcs"",",1
"""asianmonsoon"",","""asianmonsoon"",",1
"""autochthonouslandraces"",","""autochthonouslandraces"",",1
"""azospirillum"",","""azospirillum"",",1
"""bacteria"",","""bacteria"",",1
"""bag-of-words"",","""bag-of-words"",",1
"""bakanaedisease"",","""bakanaedisease"",",1
"""bakingquality"",","""bakingquality"",",1
"""banana"",","""banana"",",1
"""bangladeshbetar"",","""bangladeshbetar"",",1
"""barcoding"",","""barcoding"",",1
"""barnyardmilletcoregermplasm"",","""barnyardmilletcoregermplasm"",",1
"""basmati"",","""basmati"",",1
"""bayesianapproach"",","""bayesianapproach"",",1
"""beeswax"",","""beeswax"",",1
"""beliefs"",","""beliefs"",",1
"""belowgroundbiomass"",","""belowgroundbiomass"",",1
"""beltandroadinitiative"",","""beltandroadinitiative"",",1
"""benefit"",","""benefit"",",1
"""benefit–costratio"",","""benefit–costratio"",",1
"""bestmanagementpractices"",","""bestmanagementpractices"",",1
"""bhutan"",","""bhutan"",",1
"""bibliometricanalysis"",","""bibliometricanalysis"",",1
"""bihar"",","""bihar"",",1
"""biochar"",","""biochar"",",1
"""biocharcompoundfertilizer"",","""biocharcompoundfertilizer"",",1
"""biocides"",","""biocides"",",1
"""biocontrolagents"",","""biocontrolagents"",",1
"""bioculturaldiversity"",","""bioculturaldiversity"",",1
"""bioeconomicmodelling"",","""bioeconomicmodelling"",",1
"""biofertilizer"",","""biofertilizer"",",1
"""biogeographicalzones"",","""biogeographicalzones"",",1
"""biogeography"",","""biogeography"",",1
"""biologicalcharacteristics"",","""biologicalcharacteristics"",",1
"""biologicaldiversity"",","""biologicaldiversity"",",1
"""biotechnologyr&dinvestment"",","""biotechnologyr&dinvestment"",",1
"""bioticstress"",","""bioticstress"",",1
"""biplot"",","""biplot"",",1
"""biscuit"",","""biscuit"",",1
"""blockchain"",","""blockchain"",",1
"""bootstrap-malmquist"",","""bootstrap-malmquist"",",1
"""boserup"",","""boserup"",",1
"""brassicanapus"",","""brassicanapus"",",1
"""bread"",","""bread"",",1
"""breederseed"",","""breederseed"",",1
"""breedingapproaches"",","""breedingapproaches"",",1
"""brinjal"",","""brinjal"",",1
"""brownmanuring"",","""brownmanuring"",",1
"""bulkdensity"",","""bulkdensity"",",1
"""buriedposition"",","""buriedposition"",",1
"""businessdevelopment"",","""businessdevelopment"",",1
"""businessmodel"",","""businessmodel"",",1
"""businessobstacles"",","""businessobstacles"",",1
"""businessperformance"",","""businessperformance"",",1
"""butterfly"",","""butterfly"",",1
"""buxa"",","""buxa"",",1
"""cadmium"",","""cadmium"",",1
"""calorificdeficiency"",","""calorificdeficiency"",",1
"""canonicalcorrespondinganalysis"",","""canonicalcorrespondinganalysis"",",1
"""canopymicroclimate"",","""canopymicroclimate"",",1
"""caohaiwatershed"",","""caohaiwatershed"",",1
"""capacity-building"",","""capacity-building"",",1
"""capitals"",","""capitals"",",1
"""carbon"",","""carbon"",",1
"""carbondioxide"",","""carbondioxide"",",1
"""carbondioxidetrappingagent"",","""carbondioxidetrappingagent"",",1
"""carbonfootprint"",","""carbonfootprint"",",1
"""carbonretentionefficiency"",","""carbonretentionefficiency"",",1
"""carbonsource"",","""carbonsource"",",1
"""carbontrading"",","""carbontrading"",",1
"""carminative"",","""carminative"",",1
"""carthamus"",","""carthamus"",",1
"""casestudy,china"",","""casestudy,china"",",1
"""casestudymethodology"",","""casestudymethodology"",",1
"""cashcrops"",","""cashcrops"",",1
"""castanea"",","""castanea"",",1
"""cattlefarming"",","""cattlefarming"",",1
"""centersoforigin"",","""centersoforigin"",",1
"""centralhimalaya"",","""centralhimalaya"",",1
"""centralhimalayas"",","""centralhimalayas"",",1
"""centralnepal"",","""centralnepal"",",1
"""cgrfa"",","""cgrfa"",",1
"""chakhesangtribe"",","""chakhesangtribe"",",1
"""changinggenderrolesandrelations"",","""changinggenderrolesandrelations"",",1
"""changingtrend"",","""changingtrend"",",1
"""characterisation"",","""characterisation"",",1
"""characterization"",","""characterization"",",1
"""charchanoasis"",","""charchanoasis"",",1
"""chayotesquash"",","""chayotesquash"",",1
"""chemicalcomposition"",","""chemicalcomposition"",",1
"""chemigation"",","""chemigation"",",1
"""chengdu"",","""chengdu"",",1
"""cherry"",","""cherry"",",1
"""chinaagriculturalmonitoringandearly-warningsystem(cames)"",","""chinaagriculturalmonitoringandearly-warningsystem(cames)"",",1
"""chineselivestockproduction"",","""chineselivestockproduction"",",1
"""chinesemilkvetch(astragalussinicus)"",","""chinesemilkvetch(astragalussinicus)"",",1
"""chloroplast"",","""chloroplast"",",1
"""chocolatespotdisease"",","""chocolatespotdisease"",",1
"""chromosomenumber"",","""chromosomenumber"",",1
"""chronologicalperiods"",","""chronologicalperiods"",",1
"""circularagribusiness"",","""circularagribusiness"",",1
"""citespace"",","""citespace"",",1
"""claraanddbscan"",","""claraanddbscan"",",1
"""classification"",","""classification"",",1
"""cleanerproductionofagriculture"",","""cleanerproductionofagriculture"",",1
"""cleistogenessongorica'tenggeli'"",","""cleistogenessongorica'tenggeli'"",",1
"""climate-changehazards"",","""climate-changehazards"",",1
"""climatechangeeffects"",","""climatechangeeffects"",",1
"""climatechangerainfedagricultureadaptationresilienceclimatesmartagriculture"",","""climatechangerainfedagricultureadaptationresilienceclimatesmartagriculture"",",1
"""climateresilientagriculture"",","""climateresilientagriculture"",",1
"""climatevulnerability"",","""climatevulnerability"",",1
"""climaticcharacteristicsdifference"",","""climaticcharacteristicsdifference"",",1
"""clonalseedorcharddesign"",","""clonalseedorcharddesign"",",1
"""clusterapproach"",","""clusterapproach"",",1
"""clustering"",","""clustering"",",1
"""co-resistance"",","""co-resistance"",",1
"""coalitionmagnet"",","""coalitionmagnet"",",1
"""coevolution"",","""coevolution"",",1
"""coffee"",","""coffee"",",1
"""collection"",","""collection"",",1
"""collectiveaction"",","""collectiveaction"",",1
"""collectivespaces"",","""collectivespaces"",",1
"""combinationoffunctions"",","""combinationoffunctions"",",1
"""commercialization"",","""commercialization"",",1
"""commonbean"",","""commonbean"",",1
"""commonwalnut"",","""commonwalnut"",",1
"""communication"",","""communication"",",1
"""community-basednaturalresourcemanagement"",","""community-basednaturalresourcemanagement"",",1
"""communityentrepneurship"",","""communityentrepneurship"",",1
"""communityfoodsecurity"",","""communityfoodsecurity"",",1
"""communitygarden"",","""communitygarden"",",1
"""communitypartnership"",","""communitypartnership"",",1
"""communityseedsystems"",","""communityseedsystems"",",1
"""communitystructure"",","""communitystructure"",",1
"""communitysupportedagriculture"",","""communitysupportedagriculture"",",1
"""comparativeanalysis"",","""comparativeanalysis"",",1
"""compatiblesolutes"",","""compatiblesolutes"",",1
"""competence"",","""competence"",",1
"""competitioninteractions"",","""competitioninteractions"",",1
"""competitiveadvantage"",","""competitiveadvantage"",",1
"""composttime"",","""composttime"",",1
"""conductionpaths"",","""conductionpaths"",",1
"""coniferousplantation"",","""coniferousplantation"",",1
"""conservationagriculture(ca)"",","""conservationagriculture(ca)"",",1
"""conservationbiologicalcontrol"",","""conservationbiologicalcontrol"",",1
"""conservationmethods"",","""conservationmethods"",",1
"""conservationplans"",","""conservationplans"",",1
"""conservationstrategy"",","""conservationstrategy"",",1
"""conservedmotifs"",","""conservedmotifs"",",1
"""consumer-orientedbreeding"",","""consumer-orientedbreeding"",",1
"""consumer-orientedgermplasmconservation"",","""consumer-orientedgermplasmconservation"",",1
"""consumerbehaviour"",","""consumerbehaviour"",",1
"""consumersegmentation"",","""consumersegmentation"",",1
"""consumervalue"",","""consumervalue"",",1
"""consumer’sexpenditure"",","""consumer’sexpenditure"",",1
"""consumption"",","""consumption"",",1
"""consumptionandcommerce"",","""consumptionandcommerce"",",1
"""consumptionpatterns"",","""consumptionpatterns"",",1
"""content-based"",","""content-based"",",1
"""contingencyplans"",","""contingencyplans"",",1
"""contingentvaluationmethod"",","""contingentvaluationmethod"",",1
