"","word","freq"
"""demandanalysis"",","""demandanalysis"",",2
"""desertification"",","""desertification"",",2
"""dhaka[bangladesh]"",","""dhaka[bangladesh]"",",2
"""diversification"",","""diversification"",",2
"""diversity"",","""diversity"",",2
"""drinkingwater"",","""drinkingwater"",",2
"""drought"",","""drought"",",2
"""echinochloa"",","""echinochloa"",",2
"""eco-agriculturaltourism"",","""eco-agriculturaltourism"",",2
"""ecologicalagricultures"",","""ecologicalagricultures"",",2
"""ecologicalfootprint"",","""ecologicalfootprint"",",2
"""ecologicalindicators"",","""ecologicalindicators"",",2
"""economicgrowth"",","""economicgrowth"",",2
"""ecosystemfunction"",","""ecosystemfunction"",",2
"""edible"",","""edible"",",2
"""edibleplant"",","""edibleplant"",",2
"""egg"",","""egg"",",2
"""eleusinecoracana"",","""eleusinecoracana"",",2
"""embryophyta"",","""embryophyta"",",2
"""emergy"",","""emergy"",",2
"""energyflow"",","""energyflow"",",2
"""energyuse"",","""energyuse"",",2
"""environment"",","""environment"",",2
"""environmentaldegradation"",","""environmentaldegradation"",",2
"""environmentalexploitation"",","""environmentalexploitation"",",2
"""environmentalstress"",","""environmentalstress"",",2
"""environmentalsustainability"",","""environmentalsustainability"",",2
"""erosion"",","""erosion"",",2
"""ethnomedicine"",","""ethnomedicine"",",2
"""evergreentree"",","""evergreentree"",",2
"""exergy"",","""exergy"",",2
"""export"",","""export"",",2
"""farm"",","""farm"",",2
"""farming"",","""farming"",",2
"""farms"",","""farms"",",2
"""fertilizer"",","""fertilizer"",",2
"""floristics"",","""floristics"",",2
"""foodconsumption"",","""foodconsumption"",",2
"""foodintake"",","""foodintake"",",2
"""forests"",","""forests"",",2
"""fruits"",","""fruits"",",2
"""functionalzones"",","""functionalzones"",",2
"""gender"",","""gender"",",2
"""genderroles"",","""genderroles"",",2
"""genes"",","""genes"",",2
"""geneticallymodifiedorganism"",","""geneticallymodifiedorganism"",",2
"""geneticassociation"",","""geneticassociation"",",2
"""genomics"",","""genomics"",",2
"""governanceapproach"",","""governanceapproach"",",2
"""grass"",","""grass"",",2
"""groundwater"",","""groundwater"",",2
"""groundwaterirrigation"",","""groundwaterirrigation"",",2
"""growingseason"",","""growingseason"",",2
"""guizhou"",","""guizhou"",",2
"""hedgerowintercropping"",","""hedgerowintercropping"",",2
"""helicoverpaarmigera"",","""helicoverpaarmigera"",",2
"""hill"",","""hill"",",2
"""hillfarming"",","""hillfarming"",",2
"""hills"",","""hills"",",2
"""himalaya"",","""himalaya"",",2
"""himalayanregion"",","""himalayanregion"",",2
"""hordeum"",","""hordeum"",",2
"""host-parasiteinteractions"",","""host-parasiteinteractions"",",2
"""hostparasiteinteraction"",","""hostparasiteinteraction"",",2
"""householdincome"",","""householdincome"",",2
"""humanactivity"",","""humanactivity"",",2
"""indiansubsistencefarming"",","""indiansubsistencefarming"",",2
"""indigenousknowledge"",","""indigenousknowledge"",",2
"""input-outputanalysis"",","""input-outputanalysis"",",2
"""insect"",","""insect"",",2
"""irrigationsystem"",","""irrigationsystem"",",2
"""jammuandkashmir"",","""jammuandkashmir"",",2
"""karst"",","""karst"",",2
"""kerala"",","""kerala"",",2
"""ladakh"",","""ladakh"",",2
"""landconsolidation"",","""landconsolidation"",",2
"""landevaluation"",","""landevaluation"",",2
"""landownership"",","""landownership"",",2
"""landraces"",","""landraces"",",2
"""landuseplanning"",","""landuseplanning"",",2
"""landusesuitability"",","""landusesuitability"",",2
"""laodelphaxstriatellus"",","""laodelphaxstriatellus"",",2
"""lepidoptera"",","""lepidoptera"",",2
"""livelihoods"",","""livelihoods"",",2
"""livestockproduction"",","""livestockproduction"",",2
"""localgovernment"",","""localgovernment"",",2
"""localknowledge"",","""localknowledge"",",2
"""long-termchange"",","""long-termchange"",",2
"""majorclinicalstudy"",","""majorclinicalstudy"",",2
"""malusxdomestica"",","""malusxdomestica"",",2
"""management"",","""management"",",2
"""medicinal"",","""medicinal"",",2
"""medicinalplants"",","""medicinalplants"",",2
"""mekongregion"",","""mekongregion"",",2
"""meteorology"",","""meteorology"",",2
"""mid-hillregion"",","""mid-hillregion"",",2
"""middleaged"",","""middleaged"",",2
"""mixedfarming"",","""mixedfarming"",",2
"""mixedgrassstrip"",","""mixedgrassstrip"",",2
"""models"",","""models"",",2
"""morusalba"",","""morusalba"",",2
"""mymensingh"",","""mymensingh"",",2
"""myricaesculenta"",","""myricaesculenta"",",2
"""naturalenemy"",","""naturalenemy"",",2
"""naturalresources"",","""naturalresources"",",2
"""ndvi"",","""ndvi"",",2
"""neimonggol"",","""neimonggol"",",2
"""networkconnectivity"",","""networkconnectivity"",",2
"""nilaparvatalugens"",","""nilaparvatalugens"",",2
"""nongovernmentalorganization"",","""nongovernmentalorganization"",",2
"""numericalmodel"",","""numericalmodel"",",2
"""nutrientcycling"",","""nutrientcycling"",",2
"""nutrients"",","""nutrients"",",2
"""organicagriculture"",","""organicagriculture"",",2
"""oryzarufipogon"",","""oryzarufipogon"",",2
"""paddyfield"",","""paddyfield"",",2
"""pakistan"",","""pakistan"",",2
"""paradigmshift"",","""paradigmshift"",",2
"""parasitology"",","""parasitology"",",2
"""parispolyphylla"",","""parispolyphylla"",",2
"""participatoryplantbreeding"",","""participatoryplantbreeding"",",2
"""participatoryresearch"",","""participatoryresearch"",",2
"""pastoralism"",","""pastoralism"",",2
"""pasture"",","""pasture"",",2
"""perception"",","""perception"",",2
"""perennialplant"",","""perennialplant"",",2
"""pestcontrol"",","""pestcontrol"",",2
"""photosynthesis"",","""photosynthesis"",",2
"""physiologicalresponse"",","""physiologicalresponse"",",2
"""planning"",","""planning"",",2
"""plantdisease"",","""plantdisease"",",2
"""plantdiseases"",","""plantdiseases"",",2
"""plantdiversity"",","""plantdiversity"",",2
"""plantextract"",","""plantextract"",",2
"""plantgrowth"",","""plantgrowth"",",2
"""plants(botany)"",","""plants(botany)"",",2
"""plateau"",","""plateau"",",2
"""policyassessment"",","""policyassessment"",",2
"""policydevelopment"",","""policydevelopment"",",2
"""polyculture"",","""polyculture"",",2
"""polymorphism"",","""polymorphism"",",2
"""precipitationintensity"",","""precipitationintensity"",",2
"""priorityjournal"",","""priorityjournal"",",2
"""protectedarea"",","""protectedarea"",",2
"""publichealth"",","""publichealth"",",2
"""qualityoflife"",","""qualityoflife"",",2
"""rain"",","""rain"",",2
"""rainfall"",","""rainfall"",",2
"""rainfed"",","""rainfed"",",2
"""rainfedagriculture"",","""rainfedagriculture"",",2
"""rangeland"",","""rangeland"",",2
"""redcragvillage"",","""redcragvillage"",",2
"""redlist"",","""redlist"",",2
"""regenerationstatus"",","""regenerationstatus"",",2
"""regimeshift"",","""regimeshift"",",2
"""regressionanalysis"",","""regressionanalysis"",",2
"""research"",","""research"",",2
"""researchwork"",","""researchwork"",",2
"""residuemanagement"",","""residuemanagement"",",2
"""rice-wheatsystem"",","""rice-wheatsystem"",",2
"""riceterraces"",","""riceterraces"",",2
"""rockydesertification"",","""rockydesertification"",",2
"""runoff"",","""runoff"",",2
"""ruralareas"",","""ruralareas"",",2
"""sacredforests"",","""sacredforests"",",2
"""sapling"",","""sapling"",",2
"""seasonalvariation"",","""seasonalvariation"",",2
"""seasons"",","""seasons"",",2
"""seed"",","""seed"",",2
"""seedling"",","""seedling"",",2
"""selection"",","""selection"",",2
"""sesbania"",","""sesbania"",",2
"""shaanxi"",","""shaanxi"",",2
"""sizeclass"",","""sizeclass"",",2
"""smallholder"",","""smallholder"",",2
"""socialchange"",","""socialchange"",",2
"""socioeconomicimpact"",","""socioeconomicimpact"",",2
"""sogatellafurcifera"",","""sogatellafurcifera"",",2
"""soilfauna"",","""soilfauna"",",2
"""soilhealth"",","""soilhealth"",",2
"""soilorganicmatter"",","""soilorganicmatter"",",2
"""soilpollution"",","""soilpollution"",",2
"""soilproductivity"",","""soilproductivity"",",2
"""solanumtuberosum"",","""solanumtuberosum"",",2
"""soybean"",","""soybean"",",2
"""speciesconservation"",","""speciesconservation"",",2
"""stakeholder"",","""stakeholder"",",2
"""standstructure"",","""standstructure"",",2
"""statisticsandnumericaldata"",","""statisticsandnumericaldata"",",2
"""stemdensity"",","""stemdensity"",",2
"""strawmanagement"",","""strawmanagement"",",2
"""strawmulch"",","""strawmulch"",",2
"""striptillage"",","""striptillage"",",2
"""sustainableproduction"",","""sustainableproduction"",",2
"""sweetpotato"",","""sweetpotato"",",2
"""swotanalysis"",","""swotanalysis"",",2
"""systematicreview"",","""systematicreview"",",2
"""taxonomy"",","""taxonomy"",",2
"""tea"",","""tea"",",2
"""technologicalchange"",","""technologicalchange"",",2
"""technologicaldevelopment"",","""technologicaldevelopment"",",2
"""technology"",","""technology"",",2
"""technologyadoption"",","""technologyadoption"",",2
"""theoreticalmodel"",","""theoreticalmodel"",",2
"""timber"",","""timber"",",2
"""tinni"",","""tinni"",",2
"""tourism"",","""tourism"",",2
"""traditionalcultivars"",","""traditionalcultivars"",",2
"""training"",","""training"",",2
"""transitionpressure"",","""transitionpressure"",",2
"""trees"",","""trees"",",2
"""trends"",","""trends"",",2
"""uttarakhand"",","""uttarakhand"",",2
"""vegetable"",","""vegetable"",",2
"""vegetationrestoration"",","""vegetationrestoration"",",2
"""vine"",","""vine"",",2
"""watersupply"",","""watersupply"",",2
"""wateruseefficiency"",","""wateruseefficiency"",",2
"""weed"",","""weed"",",2
"""yangtzebasin"",","""yangtzebasin"",",2
"""zerotillage"",","""zerotillage"",",2
"""'goldenrice'"",","""'goldenrice'"",",1
"""2"",","""2"",",1
"""2(methylthio)benzothiazole"",","""2(methylthio)benzothiazole"",",1
"""20thcentury"",","""20thcentury"",",1
"""21stcentury"",","""21stcentury"",",1
"""4benzoxazin3one"",","""4benzoxazin3one"",",1
"""4dihydroxy7methoxy1"",","""4dihydroxy7methoxy1"",",1
"""6methoxy2benzoxazolinone"",","""6methoxy2benzoxazolinone"",",1
"""80andover"",","""80andover"",",1
"""\""add-value\""interventionstobiodiversity"",","""\""add-value\""interventionstobiodiversity"",",1
"""abundance"",","""abundance"",",1
"""acacia"",","""acacia"",",1
"""acclimatization"",","""acclimatization"",",1
"""adaptability"",","""adaptability"",",1
"""adaptationstrategies"",","""adaptationstrategies"",",1
"""adaptivecapacity"",","""adaptivecapacity"",",1
"""adaptivetransitionmanagement"",","""adaptivetransitionmanagement"",",1
"""adolescent"",","""adolescent"",",1
"""adolescentgirls"",","""adolescentgirls"",",1
"""adoption"",","""adoption"",",1
"""advisoryservices"",","""advisoryservices"",",1
"""afghanistan"",","""afghanistan"",",1
"""agaricales"",","""agaricales"",",1
"""agrarianchange"",","""agrarianchange"",",1
"""agrariancrisis"",","""agrariancrisis"",",1
"""agri-environmentalpolicy"",","""agri-environmentalpolicy"",",1
"""agriculturalcooperative"",","""agriculturalcooperative"",",1
"""agriculturalecologicalenvironment"",","""agriculturalecologicalenvironment"",",1
"""agriculturalemission"",","""agriculturalemission"",",1
"""agriculturalextension"",","""agriculturalextension"",",1
"""agriculturalextensionservices"",","""agriculturalextensionservices"",",1
"""agriculturalheritage"",","""agriculturalheritage"",",1
"""agriculturalinitiatives"",","""agriculturalinitiatives"",",1
"""agriculturalinstitutions"",","""agriculturalinstitutions"",",1
"""agriculturalirrigation"",","""agriculturalirrigation"",",1
"""agriculturallandscapes"",","""agriculturallandscapes"",",1
"""agriculturalmarketing"",","""agriculturalmarketing"",",1
"""agriculturalmechanization"",","""agriculturalmechanization"",",1
"""agriculturalmultifunctionality"",","""agriculturalmultifunctionality"",",1
"""agriculturaloutlook"",","""agriculturaloutlook"",",1
"""agriculturalprocedures"",","""agriculturalprocedures"",",1
"""agriculturalproductions"",","""agriculturalproductions"",",1
"""agriculturalproducts"",","""agriculturalproducts"",",1
"""agriculturalsector"",","""agriculturalsector"",",1
"""agriculturalsoil"",","""agriculturalsoil"",",1
"""agriculturalsystem"",","""agriculturalsystem"",",1
"""agriculturaltrade"",","""agriculturaltrade"",",1
"""agriculturehistory"",","""agriculturehistory"",",1
"""agricultureofchina"",","""agricultureofchina"",",1
"""agrifoodgovernance"",","""agrifoodgovernance"",",1
"""agrifoodsystemtransformation"",","""agrifoodsystemtransformation"",",1
"""agro-biodiversityassessment"",","""agro-biodiversityassessment"",",1
"""agro-ecosystemproductivity"",","""agro-ecosystemproductivity"",",1
"""agro-ecosystems"",","""agro-ecosystems"",",1
"""agro-forests"",","""agro-forests"",",1
"""agro-morphologicalvariation"",","""agro-morphologicalvariation"",",1
"""agrobiodiversitymanagement"",","""agrobiodiversitymanagement"",",1
"""agrochemical"",","""agrochemical"",",1
"""agroecosystemresilience"",","""agroecosystemresilience"",",1
"""agronomicinnovations"",","""agronomicinnovations"",",1
"""agronomicpractices"",","""agronomicpractices"",",1
"""agrotourism"",","""agrotourism"",",1
"""airquality"",","""airquality"",",1
"""akebiatrifoliata"",","""akebiatrifoliata"",",1
"""algorithm"",","""algorithm"",",1
"""algorithms"",","""algorithms"",",1
"""alkaloids"",","""alkaloids"",",1
"""allele"",","""allele"",",1
"""alleles"",","""alleles"",",1
"""allium"",","""allium"",",1
"""alliumtuberosuml"",","""alliumtuberosuml"",",1
"""alnusnepalensis"",","""alnusnepalensis"",",1
"""amaranthus"",","""amaranthus"",",1
"""anacardiumoccidentale"",","""anacardiumoccidentale"",",1
"""analysis"",","""analysis"",",1
"""androidapplets"",","""androidapplets"",",1
"""animalfood"",","""animalfood"",",1
"""annualyield"",","""annualyield"",",1
"""anp"",","""anp"",",1
"""anthropogenicactivity"",","""anthropogenicactivity"",",1
"""anthropogeniceffect"",","""anthropogeniceffect"",",1
"""antifungalactivity"",","""antifungalactivity"",",1
"""antinutritionalfactors"",","""antinutritionalfactors"",",1
"""apidae"",","""apidae"",",1
"""apoidea"",","""apoidea"",",1
"""apples"",","""apples"",",1
"""applets"",","""applets"",",1
"""aquaculture"",","""aquaculture"",",1
"""aquaticecosystem"",","""aquaticecosystem"",",1
"""arablefarming"",","""arablefarming"",",1
"""archaeorrhyncha"",","""archaeorrhyncha"",",1
"""arches"",","""arches"",",1
"""arecanut"",","""arecanut"",",1
"""aridagriculture"",","""aridagriculture"",",1
"""aroma"",","""aroma"",",1
"""aromaticrice"",","""aromaticrice"",",1
"""arsenic-richgroundwater"",","""arsenic-richgroundwater"",",1
"""arsenicmitigationinterventions"",","""arsenicmitigationinterventions"",",1
"""arsenicpoisoning"",","""arsenicpoisoning"",",1
"""arthropoda"",","""arthropoda"",",1
"""artificialintelligence"",","""artificialintelligence"",",1
"""artocarpusheterophyllus"",","""artocarpusheterophyllus"",",1
"""arunachalpradesh"",","""arunachalpradesh"",",1
"""asia-pacificregion"",","""asia-pacificregion"",",1
"""asian"",","""asian"",",1
"""asiancontinentalancestrygroup"",","""asiancontinentalancestrygroup"",",1
"""asianelephant"",","""asianelephant"",",1
"""asianldcs"",","""asianldcs"",",1
"""asianmonsoon"",","""asianmonsoon"",",1
"""attitudinalsurvey"",","""attitudinalsurvey"",",1
"""auricularia"",","""auricularia"",",1
"""australia"",","""australia"",",1
"""awareness"",","""awareness"",",1
"""ayurveda"",","""ayurveda"",",1
"""badh2"",","""badh2"",",1
"""bagmati"",","""bagmati"",",1
"""bamboofloweringandrat-famine"",","""bamboofloweringandrat-famine"",",1
"""barakvalley"",","""barakvalley"",",1
"""barley"",","""barley"",",1
"""barnyardmilletcoregermplasm"",","""barnyardmilletcoregermplasm"",",1
"""beijing[china]"",","""beijing[china]"",",1
"""benzothiazole"",","""benzothiazole"",",1
"""benzothiazolederivative"",","""benzothiazolederivative"",",1
"""berberidaceae"",","""berberidaceae"",",1
"""berberislycium"",","""berberislycium"",",1
"""betavulgarissubsp.vulgaris"",","""betavulgarissubsp.vulgaris"",",1
"""bijie"",","""bijie"",",1
