"","word","freq"
"""lepidoptera"",","""lepidoptera"",",2
"""livelihoodvulnerability"",","""livelihoodvulnerability"",",2
"""livestocksystem"",","""livestocksystem"",",2
"""mainlandsoutheastasia"",","""mainlandsoutheastasia"",",2
"""manipur"",","""manipur"",",2
"""methodology"",","""methodology"",",2
"""minimumtillage"",","""minimumtillage"",",2
"""mixedcropping"",","""mixedcropping"",",2
"""morphology"",","""morphology"",",2
"""morphometry"",","""morphometry"",",2
"""mucunapruriens"",","""mucunapruriens"",",2
"""n"",","""n"",",2
"""nagaland"",","""nagaland"",",2
"""ntfpdomestication"",","""ntfpdomestication"",",2
"""ntfppolicy"",","""ntfppolicy"",",2
"""nutrients"",","""nutrients"",",2
"""on-farmreservoir"",","""on-farmreservoir"",",2
"""organiccarbon"",","""organiccarbon"",",2
"""outputenergy"",","""outputenergy"",",2
"""overlandflow"",","""overlandflow"",",2
"""ovisaries"",","""ovisaries"",",2
"""paddysoil"",","""paddysoil"",",2
"""paybackperiod"",","""paybackperiod"",",2
"""pisumsativum"",","""pisumsativum"",",2
"""plants(botany)"",","""plants(botany)"",",2
"""poaceae"",","""poaceae"",",2
"""populationgenetics"",","""populationgenetics"",",2
"""potyvirus"",","""potyvirus"",",2
"""priorityjournal"",","""priorityjournal"",",2
"""rainfedecosystem"",","""rainfedecosystem"",",2
"""resourcemanagement"",","""resourcemanagement"",",2
"""review"",","""review"",",2
"""rubber"",","""rubber"",",2
"""sampling"",","""sampling"",",2
"""shrub"",","""shrub"",",2
"""slopingfarmland"",","""slopingfarmland"",",2
"""socchange"",","""socchange"",",2
"""socioeconomicconditions"",","""socioeconomicconditions"",",2
"""soil"",","""soil"",",2
"""soilcarbon"",","""soilcarbon"",",2
"""soilconservation"",","""soilconservation"",",2
"""soilnitrogen"",","""soilnitrogen"",",2
"""soilorganiccarbon"",","""soilorganiccarbon"",",2
"""soilorganicmatter"",","""soilorganicmatter"",",2
"""soilsurveys"",","""soilsurveys"",",2
"""solanummelongena"",","""solanummelongena"",",2
"""soybeanbasedcroppingsystem"",","""soybeanbasedcroppingsystem"",",2
"""speciesconservation"",","""speciesconservation"",",2
"""speciesinventory"",","""speciesinventory"",",2
"""stakeholder"",","""stakeholder"",",2
"""structure"",","""structure"",",2
"""sugarcane"",","""sugarcane"",",2
"""sustainableagriculture"",","""sustainableagriculture"",",2
"""swertiachirayita"",","""swertiachirayita"",",2
"""texusbaccata"",","""texusbaccata"",",2
"""tillage"",","""tillage"",",2
"""timber"",","""timber"",",2
"""topsoil"",","""topsoil"",",2
"""traditionalcrops"",","""traditionalcrops"",",2
"""traditionalvariety"",","""traditionalvariety"",",2
"""uplandsoil"",","""uplandsoil"",",2
"""uttarakhand"",","""uttarakhand"",",2
"""uttaranchal"",","""uttaranchal"",",2
"""vegetable"",","""vegetable"",",2
"""vegetation"",","""vegetation"",",2
"""watershed"",","""watershed"",",2
"""weedcontrol"",","""weedcontrol"",",2
"""yangtzeriver"",","""yangtzeriver"",",2
"""yieldresponse"",","""yieldresponse"",",2
"""zerotillage"",","""zerotillage"",",2
""""")",""""")",1
"""15nisotopedilution"",","""15nisotopedilution"",",1
"""3m"",","""3m"",",1
"""accessions"",","""accessions"",",1
"""adaptation"",","""adaptation"",",1
"""addednitrogeninteraction"",","""addednitrogeninteraction"",",1
"""aerialphotography"",","""aerialphotography"",",1
"""aerialphotointerpretation"",","""aerialphotointerpretation"",",1
"""africa"",","""africa"",",1
"""agevariation"",","""agevariation"",",1
"""agriculturallabor"",","""agriculturallabor"",",1
"""agriculturalmachinery"",","""agriculturalmachinery"",",1
"""agriculturalpattern"",","""agriculturalpattern"",",1
"""agriculturalpractices"",","""agriculturalpractices"",",1
"""agriculturalproductivity"",","""agriculturalproductivity"",",1
"""agriculturalspecies"",","""agriculturalspecies"",",1
"""agriculturalsustainabilityindevelopingcountries"",","""agriculturalsustainabilityindevelopingcountries"",",1
"""agriculturaltechnology"",","""agriculturaltechnology"",",1
"""agriculturaltrade"",","""agriculturaltrade"",",1
"""agriculturaltransitions"",","""agriculturaltransitions"",",1
"""agriculturalwastes"",","""agriculturalwastes"",",1
"""agro-morphologicaldiversity"",","""agro-morphologicaldiversity"",",1
"""agro-morpologicaldiversity"",","""agro-morpologicaldiversity"",",1
"""agro-practice"",","""agro-practice"",",1
"""agrobiodiversityconservation"",","""agrobiodiversityconservation"",",1
"""agrobotanicalcharacters"",","""agrobotanicalcharacters"",",1
"""agroforestries"",","""agroforestries"",",1
"""agroforestrysystems"",","""agroforestrysystems"",",1
"""agronomictraits"",","""agronomictraits"",",1
"""agronomy"",","""agronomy"",",1
"""albrectdanielthaer"",","""albrectdanielthaer"",",1
"""alder-uplandrice"",","""alder-uplandrice"",",1
"""allele"",","""allele"",",1
"""alnus"",","""alnus"",",1
"""alternaria"",","""alternaria"",",1
"""altitude"",","""altitude"",",1
"""animal"",","""animal"",",1
"""animalhusbandrypractices"",","""animalhusbandrypractices"",",1
"""anthropogeniceffect"",","""anthropogeniceffect"",",1
"""aonagatribe"",","""aonagatribe"",",1
"""apismellifera"",","""apismellifera"",",1
"""apoidea"",","""apoidea"",",1
"""arachishypogaea"",","""arachishypogaea"",",1
"""arecacatechu"",","""arecacatechu"",",1
"""aromaticrice"",","""aromaticrice"",",1
"""arsenic"",","""arsenic"",",1
"""arsenicphytotoxicity"",","""arsenicphytotoxicity"",",1
"""arundinaria"",","""arundinaria"",",1
"""arundinariaintermedia"",","""arundinariaintermedia"",",1
"""asparagus"",","""asparagus"",",1
"""assam"",","""assam"",",1
"""assessmentmethod"",","""assessmentmethod"",",1
"""asteraceae"",","""asteraceae"",",1
"""atmosphericco"",","""atmosphericco"",",1
"""avenaludoviciana"",","""avenaludoviciana"",",1
"""bacteria(microorganisms)"",","""bacteria(microorganisms)"",",1
"""baka"",","""baka"",",1
"""bamboo"",","""bamboo"",",1
"""baris"",","""baris"",",1
"""bee"",","""bee"",",1
"""bengal"",","""bengal"",",1
"""bhutan"",","""bhutan"",",1
"""biologicalsurvey"",","""biologicalsurvey"",",1
"""bioreactors"",","""bioreactors"",",1
"""bivariateprobit"",","""bivariateprobit"",",1
"""blossomdate"",","""blossomdate"",",1
"""bosgrunniens"",","""bosgrunniens"",",1
"""bostaurus"",","""bostaurus"",",1
"""botrytis"",","""botrytis"",",1
"""brassicanapus"",","""brassicanapus"",",1
"""buckwheat"",","""buckwheat"",",1
"""bufferzone"",","""bufferzone"",",1
"""canalratio"",","""canalratio"",",1
"""capitalassets"",","""capitalassets"",",1
"""capsicumannuum"",","""capsicumannuum"",",1
"""caragana"",","""caragana"",",1
"""carbonsequestration"",","""carbonsequestration"",",1
"""carex"",","""carex"",",1
"""carlsprengel"",","""carlsprengel"",",1
"""cashcropping"",","""cashcropping"",",1
"""catalysis"",","""catalysis"",",1
"""cateringservice"",","""cateringservice"",",1
"""cd"",","""cd"",",1
"""centraleurope"",","""centraleurope"",",1
"""chelation"",","""chelation"",",1
"""chemicalfertilizers"",","""chemicalfertilizers"",",1
"""chengdueconomicregion"",","""chengdueconomicregion"",",1
"""chinas"",","""chinas"",",1
"""chinesefir"",","""chinesefir"",",1
"""cicerarietinum"",","""cicerarietinum"",",1
"""cicermicrophyllum"",","""cicermicrophyllum"",",1
"""cinnamomum"",","""cinnamomum"",",1
"""clientorientedbreeding(cob)"",","""clientorientedbreeding(cob)"",",1
"""climateconditions"",","""climateconditions"",",1
"""climaticconditions"",","""climaticconditions"",",1
"""climatology"",","""climatology"",",1
"""clusteranalysis"",","""clusteranalysis"",",1
"""collectiveaction"",","""collectiveaction"",",1
"""commercialisation"",","""commercialisation"",",1
"""communitybasedseedproduction"",","""communitybasedseedproduction"",",1
"""communityforestry"",","""communityforestry"",",1
"""competitivenessofagro-produce"",","""competitivenessofagro-produce"",",1
"""composition"",","""composition"",",1
"""composting"",","""composting"",",1
"""concentration(composition)"",","""concentration(composition)"",",1
"""conservationalagriculture"",","""conservationalagriculture"",",1
"""conservationgenetics"",","""conservationgenetics"",",1
"""conservationplanning"",","""conservationplanning"",",1
"""consolidation"",","""consolidation"",",1
"""contamination"",","""contamination"",",1
"""contemporaryagriculture"",","""contemporaryagriculture"",",1
"""contingentvaluation"",","""contingentvaluation"",",1
"""contourhedgerowintercropping"",","""contourhedgerowintercropping"",",1
"""conventionalagriculture"",","""conventionalagriculture"",",1
"""conventionaltillage"",","""conventionaltillage"",",1
"""corn"",","""corn"",",1
"""costaccounting"",","""costaccounting"",",1
"""costbenefitanalysis"",","""costbenefitanalysis"",",1
"""costeffectiveness"",","""costeffectiveness"",",1
"""costreduction"",","""costreduction"",",1
"""cousinia"",","""cousinia"",",1
"""cropdiversity"",","""cropdiversity"",",1
"""cropgeneticdiversity"",","""cropgeneticdiversity"",",1
"""croppingpattern"",","""croppingpattern"",",1
"""croppingsequences"",","""croppingsequences"",",1
"""croppingsystems"",","""croppingsystems"",",1
"""cropplant"",","""cropplant"",",1
"""cropproductivity"",","""cropproductivity"",",1
"""cropresidue"",","""cropresidue"",",1
"""croprotation"",","""croprotation"",",1
"""cruciferousvegetables"",","""cruciferousvegetables"",",1
"""cultivatedspecies"",","""cultivatedspecies"",",1
"""culturaltradition"",","""culturaltradition"",",1
"""cumulativeeffect"",","""cumulativeeffect"",",1
"""dataacquisition"",","""dataacquisition"",",1
"""deciduoustree"",","""deciduoustree"",",1
"""decisionmaking"",","""decisionmaking"",",1
"""delta"",","""delta"",",1
"""demand-sidemanagement"",","""demand-sidemanagement"",",1
"""demography"",","""demography"",",1
"""desert"",","""desert"",",1
"""dicotyledon"",","""dicotyledon"",",1
"""diet"",","""diet"",",1
"""dietarytransitions"",","""dietarytransitions"",",1
"""dietbreadth"",","""dietbreadth"",",1
"""dilution"",","""dilution"",",1
"""domestic"",","""domestic"",",1
"""domestication"",","""domestication"",",1
"""doublecropping"",","""doublecropping"",",1
"""drainage"",","""drainage"",",1
"""drainagedensity"",","""drainagedensity"",",1
"""drylands"",","""drylands"",",1
"""dulong"",","""dulong"",",1
"""dulongvalley"",","""dulongvalley"",",1
"""e.b.balfour"",","""e.b.balfour"",",1
"""eastafrica"",","""eastafrica"",",1
"""easternchina"",","""easternchina"",",1
"""echinochloacolona"",","""echinochloacolona"",",1
"""eco-geochemicalassessment"",","""eco-geochemicalassessment"",",1
"""ecologicalapproach"",","""ecologicalapproach"",",1
"""ecologicalimpact"",","""ecologicalimpact"",",1
"""ecology"",","""ecology"",",1
"""economicactivity"",","""economicactivity"",",1
"""economicaspect"",","""economicaspect"",",1
"""economicdevelopment"",","""economicdevelopment"",",1
"""ecosystemfunction"",","""ecosystemfunction"",",1
"""efficiencymeasurement"",","""efficiencymeasurement"",",1
"""egg"",","""egg"",",1
"""elaeagnaceae"",","""elaeagnaceae"",",1
"""electricinstrumenttransformers"",","""electricinstrumenttransformers"",",1
"""eleusinecoracana"",","""eleusinecoracana"",",1
"""employment"",","""employment"",",1
"""empowerment"",","""empowerment"",",1
"""endangeredspecies"",","""endangeredspecies"",",1
"""energy-useefficiency"",","""energy-useefficiency"",",1
"""energyconversion"",","""energyconversion"",",1
"""energyefficiency"",","""energyefficiency"",",1
"""energyinputs"",","""energyinputs"",",1
"""energyoutput"",","""energyoutput"",",1
"""energysavings"",","""energysavings"",",1
"""energyutilization"",","""energyutilization"",",1
"""england"",","""england"",",1
"""entrepreneur"",","""entrepreneur"",",1
"""environmentalconditions"",","""environmentalconditions"",",1
"""environmentalconstraint"",","""environmentalconstraint"",",1
"""environmentaleffects"",","""environmentaleffects"",",1
"""environmentalhealthandsafety"",","""environmentalhealthandsafety"",",1
"""environmentalimpactquotient"",","""environmentalimpactquotient"",",1
"""environmentalindex"",","""environmentalindex"",",1
"""environmentalmanagement"",","""environmentalmanagement"",",1
"""environmentalprotection"",","""environmentalprotection"",",1
"""equusasinus"",","""equusasinus"",",1
"""ethnicminority"",","""ethnicminority"",",1
"""euryaleferox"",","""euryaleferox"",",1
"""euryaleferoxsalisb"",","""euryaleferoxsalisb"",",1
"""evergreenrevolution"",","""evergreenrevolution"",",1
"""experimentalstudy"",","""experimentalstudy"",",1
"""experiments"",","""experiments"",",1
"""expertfarmer"",","""expertfarmer"",",1
"""exsitu"",","""exsitu"",",1
"""extraction"",","""extraction"",",1
"""f.h.king"",","""f.h.king"",",1
"""fabaceae"",","""fabaceae"",",1
"""fagopyrumesculentum"",","""fagopyrumesculentum"",",1
"""farmcrops"",","""farmcrops"",",1
"""farmer'sdecisionmaking"",","""farmer'sdecisionmaking"",",1
"""farms"",","""farms"",",1
"""farmtrees"",","""farmtrees"",",1
"""farmyardmanure"",","""farmyardmanure"",",1
"""feasibilitystudy"",","""feasibilitystudy"",",1
"""feces"",","""feces"",",1
"""feeding"",","""feeding"",",1
"""fertilizer"",","""fertilizer"",",1
"""fieldpea"",","""fieldpea"",",1
"""finance"",","""finance"",",1
"""floristics"",","""floristics"",",1
"""focusgroupdiscussion"",","""focusgroupdiscussion"",",1
"""fodderavailability"",","""fodderavailability"",",1
"""food"",","""food"",",1
"""foodindustry"",","""foodindustry"",",1
"""foodproducts"",","""foodproducts"",",1
"""foodquality"",","""foodquality"",",1
"""foodsafety"",","""foodsafety"",",1
"""forestcover"",","""forestcover"",",1
"""forestrypolicy"",","""forestrypolicy"",",1
"""forestrytechnologies"",","""forestrytechnologies"",",1
"""forests"",","""forests"",",1
"""foxnut"",","""foxnut"",",1
"""fragaria"",","""fragaria"",",1
"""fragariaxananassa"",","""fragariaxananassa"",",1
"""fragilehimalayan"",","""fragilehimalayan"",",1
"""fragmentation"",","""fragmentation"",",1
"""functionandsustainablelivelihood"",","""functionandsustainablelivelihood"",",1
"""fungi"",","""fungi"",",1
"""fusarium"",","""fusarium"",",1
"""futureprospect"",","""futureprospect"",",1
"""gardenpea"",","""gardenpea"",",1
"""genderdisparity"",","""genderdisparity"",",1
"""gendereddivisionsoflabourmucuna"",","""gendereddivisionsoflabourmucuna"",",1
"""genderissue"",","""genderissue"",",1
"""geneticanalysis"",","""geneticanalysis"",",1
"""geneticerosion"",","""geneticerosion"",",1
"""geneticmarker"",","""geneticmarker"",",1
"""geneticresourcespolicy"",","""geneticresourcespolicy"",",1
"""genotype"",","""genotype"",",1
"""geographicaldistribution"",","""geographicaldistribution"",",1
"""geographicinformationsystem"",","""geographicinformationsystem"",",1
"""geographicinformationsystems"",","""geographicinformationsystems"",",1
"""geranium"",","""geranium"",",1
"""germination"",","""germination"",",1
"""germplasm"",","""germplasm"",",1
"""gorgonnut"",","""gorgonnut"",",1
"""grain(agriculturalproduct)"",","""grain(agriculturalproduct)"",",1
"""gram"",","""gram"",",1
"""greenhousegas"",","""greenhousegas"",",1
"""greenrevolution"",","""greenrevolution"",",1
"""growth"",","""growth"",",1
"""grpi"",","""grpi"",",1
"""gulmi"",","""gulmi"",",1
"""handweeding"",","""handweeding"",",1
"""harvestedwildspeciesasia"",","""harvestedwildspeciesasia"",",1
"""harvesting"",","""harvesting"",",1
"""hedgerow"",","""hedgerow"",",1
"""herb"",","""herb"",",1
"""herbalstate"",","""herbalstate"",",1
"""heritageconservation"",","""heritageconservation"",",1
"""heterogeneity"",","""heterogeneity"",",1
"""heterosis"",","""heterosis"",",1
"""hexapoda"",","""hexapoda"",",1
"""high-altituderice"",","""high-altituderice"",",1
"""highlandagroecosystems"",","""highlandagroecosystems"",",1
"""hill"",","""hill"",",1
"""hillfarming"",","""hillfarming"",",1
"""himachalpradesh"",","""himachalpradesh"",",1
"""himalayanagroecosystems"",","""himalayanagroecosystems"",",1
"""himalayanregion"",","""himalayanregion"",",1
"""himalayanregions"",","""himalayanregions"",",1
"""hindukush"",","""hindukush"",",1
"""hippophaerhamnoides"",","""hippophaerhamnoides"",",1
"""homegardens"",","""homegardens"",",1
"""hordeum"",","""hordeum"",",1
"""household"",","""household"",",1
"""householdfoodsecurity"",","""householdfoodsecurity"",",1
"""householdincome"",","""householdincome"",",1
"""householdsocio-economicscharacters"",","""householdsocio-economicscharacters"",",1
"""householdstructure"",","""householdstructure"",",1
"""humanexcreta"",","""humanexcreta"",",1
"""humanexperiment"",","""humanexperiment"",",1
"""humanlabor"",","""humanlabor"",",1
"""humansettlement"",","""humansettlement"",",1
"""humus"",","""humus"",",1
"""humustheoryofplantnutrition"",","""humustheoryofplantnutrition"",",1
"""hygiene"",","""hygiene"",",1
"""hypsometricanalysis"",","""hypsometricanalysis"",",1
"""hypsometriccurve"",","""hypsometriccurve"",",1
"""hypsometricintegral"",","""hypsometricintegral"",",1
"""hypsometry"",","""hypsometry"",",1
"""importedfruits"",","""importedfruits"",",1
"""inbreedingdepression"",","""inbreedingdepression"",",1
"""incomedistribution"",","""incomedistribution"",",1
"""indicators(chemical)"",","""indicators(chemical)"",",1
"""inducedmutants"",","""inducedmutants"",",1
"""industrialeconomics"",","""industrialeconomics"",",1
"""industrialmanagement"",","""industrialmanagement"",",1
"""informationsystems"",","""informationsystems"",",1
"""ingkhol"",","""ingkhol"",",1
"""input-outputanalysis"",","""input-outputanalysis"",",1
"""insecticide"",","""insecticide"",",1
"""insecticidealternatives"",","""insecticidealternatives"",",1
"""insitu(on-farm)conservation"",","""insitu(on-farm)conservation"",",1
"""insituconservationon-farm"",","""insituconservationon-farm"",",1
"""institutions"",","""institutions"",",1
"""integratedagriculture-aquaculture"",","""integratedagriculture-aquaculture"",",1
"""integratedapproach"",","""integratedapproach"",",1
"""integratedfarmingsystem"",","""integratedfarmingsystem"",",1
"""integratedplantnutritionsystem"",","""integratedplantnutritionsystem"",",1
"""intellectualpropertyrights"",","""intellectualpropertyrights"",",1
"""intensivedataplots"",","""intensivedataplots"",",1
"""intercropping"",","""intercropping"",",1
"""intermedia"",","""intermedia"",",1
"""internationalcooperation"",","""internationalcooperation"",",1
"""introducedcrops"",","""introducedcrops"",",1
"""introducedspecies"",","""introducedspecies"",",1
"""investment"",","""investment"",",1
"""irrigationintensity"",","""irrigationintensity"",",1
"""irrigationintervention"",","""irrigationintervention"",",1
"""irrigationscheduling"",","""irrigationscheduling"",",1
"""iucnredlistedspecies"",","""iucnredlistedspecies"",",1
"""j.i.rodale"",","""j.i.rodale"",",1
"""jhum"",","""jhum"",",1
"""juglans"",","""juglans"",",1
"""justusvon"",","""justusvon"",",1
"""kenya"",","""kenya"",",1
"""kerala"",","""kerala"",",1
"""kumaunhimalayas"",","""kumaunhimalayas"",",1
"""labordivision"",","""labordivision"",",1
"""laborproductivity"",","""laborproductivity"",",1
"""labourinputs"",","""labourinputs"",",1
"""labourproductivity"",","""labourproductivity"",",1
"""land-manratio"",","""land-manratio"",",1
"""land-usestrategy"",","""land-usestrategy"",",1
"""landconsolidation"",","""landconsolidation"",",1
"""landdegradations"",","""landdegradations"",",1
"""landfragmentation"",","""landfragmentation"",",1
"""landmanagement"",","""landmanagement"",",1
"""landraceenhancement"",","""landraceenhancement"",",1
"""landsatthematicmapper"",","""landsatthematicmapper"",",1
"""landscape"",","""landscape"",",1
"""legislation"",","""legislation"",",1
"""lensculinaris"",","""lensculinaris"",",1
"""liebig"",","""liebig"",",1
"""linearrelationships"",","""linearrelationships"",",1
"""livelihood"",","""livelihood"",",1
"""localparticipation"",","""localparticipation"",",1
"""localpeoples"",","""localpeoples"",",1
"""lumbini"",","""lumbini"",",1
"""lycopersiconesculentum"",","""lycopersiconesculentum"",",1
"""macrotylomauniflorum"",","""macrotylomauniflorum"",",1
"""makhana"",","""makhana"",",1
"""management"",","""management"",",1
"""managementpractice"",","""managementpractice"",",1
"""maps"",","""maps"",",1
"""market"",","""market"",",1
"""marketdiseases"",","""marketdiseases"",",1
"""marketresearch"",","""marketresearch"",",1
"""massbalance"",","""massbalance"",",1
"""maximumenergy"",","""maximumenergy"",",1
"""maximumoutput"",","""maximumoutput"",",1
"""measurementmethod"",","""measurementmethod"",",1
"""melilotus"",","""melilotus"",",1
"""melilotusindica"",","""melilotusindica"",",1
"""meteorology"",","""meteorology"",",1
"""methane"",","""methane"",",1
"""microsporidia"",","""microsporidia"",",1
"""mid-hill"",","""mid-hill"",",1
"""milk"",","""milk"",",1
"""millet"",","""millet"",",1
"""milletdiversity"",","""milletdiversity"",",1
"""mining"",","""mining"",",1
