"","word","freq"
"""caprahircus"",","""caprahircus"",",2
"""chittagong[bangladesh]"",","""chittagong[bangladesh]"",",2
"""chittagonghilltracts"",","""chittagonghilltracts"",",2
"""conservationgenetics"",","""conservationgenetics"",",2
"""controlledstudy"",","""controlledstudy"",",2
"""costbenefitanalysis"",","""costbenefitanalysis"",",2
"""crop"",","""crop"",",2
"""cultivar"",","""cultivar"",",2
"""cultivation"",","""cultivation"",",2
"""culturallandscapes"",","""culturallandscapes"",",2
"""dynamics"",","""dynamics"",",2
"""economicandsocialeffects"",","""economicandsocialeffects"",",2
"""economics"",","""economics"",",2
"""eleusinecoracana"",","""eleusinecoracana"",",2
"""energy"",","""energy"",",2
"""ethnobotany"",","""ethnobotany"",",2
"""farmingsystems"",","""farmingsystems"",",2
"""forest"",","""forest"",",2
"""gender"",","""gender"",",2
"""geneflow"",","""geneflow"",",2
"""germplasm"",","""germplasm"",",2
"""intensiveagriculture"",","""intensiveagriculture"",",2
"""lamiaceae"",","""lamiaceae"",",2
"""land-usechange"",","""land-usechange"",",2
"""landscapeplanning"",","""landscapeplanning"",",2
"""landusechange"",","""landusechange"",",2
"""livestock"",","""livestock"",",2
"""manure"",","""manure"",",2
"""menthol"",","""menthol"",",2
"""menthone"",","""menthone"",",2
"""mixedfarming"",","""mixedfarming"",",2
"""musella"",","""musella"",",2
"""nitrogen"",","""nitrogen"",",2
"""on-farmconservation"",","""on-farmconservation"",",2
"""overlandflow"",","""overlandflow"",",2
"""pakistan"",","""pakistan"",",2
"""potassium"",","""potassium"",",2
"""profitability"",","""profitability"",",2
"""sandysoils"",","""sandysoils"",",2
"""sikkim"",","""sikkim"",",2
"""sikkimhimalayas"",","""sikkimhimalayas"",",2
"""smallholderfarmers"",","""smallholderfarmers"",",2
"""soilchemistry"",","""soilchemistry"",",2
"""speciesdiversity"",","""speciesdiversity"",",2
"""subsistenceagriculture"",","""subsistenceagriculture"",",2
"""switzerland"",","""switzerland"",",2
"""traditionalagriculture"",","""traditionalagriculture"",",2
"""traditionalknowledge"",","""traditionalknowledge"",",2
"""viciafaba"",","""viciafaba"",",2
"""10epigammaeudesmol"",","""10epigammaeudesmol"",",1
"""3hexenylacetate"",","""3hexenylacetate"",",1
"""3hexenylisovalerate"",","""3hexenylisovalerate"",",1
"""3nonanol"",","""3nonanol"",",1
"""3octanone"",","""3octanone"",",1
"""4mentha6"",","""4mentha6"",",1
"""8(9)dien2ylacetate"",","""8(9)dien2ylacetate"",",1
"""agrarianchange"",","""agrarianchange"",",1
"""agriculturalchange"",","""agriculturalchange"",",1
"""agriculturalengineering"",","""agriculturalengineering"",",1
"""agriculturalland"",","""agriculturalland"",",1
"""agriculturalpractice"",","""agriculturalpractice"",",1
"""agriculturalproduction"")","""agriculturalproduction"")",1
"""agriculturalrunoff"",","""agriculturalrunoff"",",1
"""agriculturalsystems"",","""agriculturalsystems"",",1
"""agro-biodiversity"",","""agro-biodiversity"",",1
"""agroecosystem"",","""agroecosystem"",",1
"""agroforestry'simpact"",","""agroforestry'simpact"",",1
"""agroforestryadoption"",","""agroforestryadoption"",",1
"""agroforesty"",","""agroforesty"",",1
"""albizia"",","""albizia"",",1
"""alcohols"",","""alcohols"",",1
"""alopecuruspratensis"",","""alopecuruspratensis"",",1
"""alphacadinol"",","""alphacadinol"",",1
"""alphaeudesmol"",","""alphaeudesmol"",",1
"""alpinemeadow"",","""alpinemeadow"",",1
"""alternativeagriculture"",","""alternativeagriculture"",",1
"""animalcare"",","""animalcare"",",1
"""animalhusbandry"",","""animalhusbandry"",",1
"""animaluse"",","""animaluse"",",1
"""apinae"",","""apinae"",",1
"""apismellifera"",","""apismellifera"",",1
"""apoidea"",","""apoidea"",",1
"""apusapus"",","""apusapus"",",1
"""aquaculture"",","""aquaculture"",",1
"""arachis"",","""arachis"",",1
"""arachishypogaea"",","""arachishypogaea"",",1
"""arachishypogea"",","""arachishypogea"",",1
"""assessment"",","""assessment"",",1
"""baccaurearamiflora"",","""baccaurearamiflora"",",1
"""beecliffs"",","""beecliffs"",",1
"""benefit-costanalysis"",","""benefit-costanalysis"",",1
"""benefitcostratio"",","""benefitcostratio"",",1
"""betaeudesmol"",","""betaeudesmol"",",1
"""betafarnesene"",","""betafarnesene"",",1
"""betapinene"",","""betapinene"",",1
"""bhutan"",","""bhutan"",",1
"""bio-composting"",","""bio-composting"",",1
"""biodiversitydeployment"",","""biodiversitydeployment"",",1
"""biomass"",","""biomass"",",1
"""biospherereserve"",","""biospherereserve"",",1
"""biotechnology"",","""biotechnology"",",1
"""bisabolol"",","""bisabolol"",",1
"""blackgram"",","""blackgram"",",1
"""bosgrunniens"",","""bosgrunniens"",",1
"""bourbonene"",","""bourbonene"",",1
"""bovinae"",","""bovinae"",",1
"""brassicaoleraceavar.capitata"",","""brassicaoleraceavar.capitata"",",1
"""camellia"",","""camellia"",",1
"""camelliasinensis"",","""camelliasinensis"",",1
"""camphene"",","""camphene"",",1
"""carveol"",","""carveol"",",1
"""carvone"",","""carvone"",",1
"""caryophyllene"",","""caryophyllene"",",1
"""caryophylleneoxide"",","""caryophylleneoxide"",",1
"""castration"",","""castration"",",1
"""cattle"",","""cattle"",",1
"""centralhimalaya"",","""centralhimalaya"",",1
"""centralindia"",","""centralindia"",",1
"""chemicalanalysis"",","""chemicalanalysis"",",1
"""chemicalcomposition"",","""chemicalcomposition"",",1
"""chemoarrays"",","""chemoarrays"",",1
"""chineseecologicalagriculture"",","""chineseecologicalagriculture"",",1
"""cineole"",","""cineole"",",1
"""citronellol"",","""citronellol"",",1
"""climatology"",","""climatology"",",1
"""comparativeeconomicanalysis"",","""comparativeeconomicanalysis"",",1
"""composition"",","""composition"",",1
"""composting"",","""composting"",",1
"""concentration"",","""concentration"",",1
"""concentration(parameters)"",","""concentration(parameters)"",",1
"""concentration(process)"",","""concentration(process)"",",1
"""conservationandpromotion"",","""conservationandpromotion"",",1
"""conservationmanagement"",","""conservationmanagement"",",1
"""conservationpolicy-peopleconflicts"",","""conservationpolicy-peopleconflicts"",",1
"""convolvulus"",","""convolvulus"",",1
"""corn"",","""corn"",",1
"""cornmintoil"",","""cornmintoil"",",1
"""cost"",","""cost"",",1
"""cost-benefitanalysis"",","""cost-benefitanalysis"",",1
"""cow"",","""cow"",",1
"""cropdiversification"",","""cropdiversification"",",1
"""cropdiversity"",","""cropdiversity"",",1
"""cropdiversityandproductivity"",","""cropdiversityandproductivity"",",1
"""cropimprovement"",","""cropimprovement"",",1
"""croppingpractice"",","""croppingpractice"",",1
"""croppingsystems"",","""croppingsystems"",",1
"""cropplant"",","""cropplant"",",1
"""cropproduction"",","""cropproduction"",",1
"""cropyield"",","""cropyield"",",1
"""culturallandscape"",","""culturallandscape"",",1
"""culturaltradition"",","""culturaltradition"",",1
"""curdione"",","""curdione"",",1
"""dairyproduction"",","""dairyproduction"",",1
"""decanol"",","""decanol"",",1
"""deforestation"",","""deforestation"",",1
"""deltacadinene"",","""deltacadinene"",",1
"""determinantsofagriculturalsystems"",","""determinantsofagriculturalsystems"",",1
"""determinantsoflanduse"",","""determinantsoflanduse"",",1
"""dietarydiversity"",","""dietarydiversity"",",1
"""dietaryintake"",","""dietaryintake"",",1
"""dietarypatterns"",","""dietarypatterns"",",1
"""dietarysurveys"",","""dietarysurveys"",",1
"""diploknemabutyracea"",","""diploknemabutyracea"",",1
"""dnamodification"",","""dnamodification"",",1
"""draughtanimalpower(dap)"",","""draughtanimalpower(dap)"",",1
"""drugisolation"",","""drugisolation"",",1
"""easternhimalayas"",","""easternhimalayas"",",1
"""ecological\r\nregion"",","""ecological\r\nregion"",",1
"""ecologicalagriculture"",","""ecologicalagriculture"",",1
"""ecologicaleconomics"",","""ecologicaleconomics"",",1
"""ecologicalimpact"",","""ecologicalimpact"",",1
"""ecology"",","""ecology"",",1
"""economicaspect"",","""economicaspect"",",1
"""efficiencymeasurement"",","""efficiencymeasurement"",",1
"""elaeagnus"",","""elaeagnus"",",1
"""elaeagnuslatifolia"",","""elaeagnuslatifolia"",",1
"""elettariacardamomum"",","""elettariacardamomum"",",1
"""embryophyta"",","""embryophyta"",",1
"""energyutilization"",","""energyutilization"",",1
"""environmentalimpact"",","""environmentalimpact"",",1
"""environmentalmanagement"",","""environmentalmanagement"",",1
"""environmentalplanning"",","""environmentalplanning"",",1
"""environmentalprotection"",","""environmentalprotection"",",1
"""eriolobus"",","""eriolobus"",",1
"""eriolobusindica"",","""eriolobusindica"",",1
"""erosion"",","""erosion"",",1
"""essentialoil"",","""essentialoil"",",1
"""essentialoilcomposition"",","""essentialoilcomposition"",",1
"""essentialoils"",","""essentialoils"",",1
"""ethniccommunities"",","""ethniccommunities"",",1
"""expertfarmer"",","""expertfarmer"",",1
"""extrapolation"",","""extrapolation"",",1
"""fagopyrum"",","""fagopyrum"",",1
"""fagopyrumesculentum"",","""fagopyrumesculentum"",",1
"""fagopyrumtataricum"",","""fagopyrumtataricum"",",1
"""fallowagroecosystems"",","""fallowagroecosystems"",",1
"""fallowforests"",","""fallowforests"",",1
"""fareast"",","""fareast"",",1
"""farmincome"",","""farmincome"",",1
"""farms"",","""farms"",",1
"""farnesol"",","""farnesol"",",1
"""feeding"",","""feeding"",",1
"""fertilizer"",","""fertilizer"",",1
"""fertilizerapplication"",","""fertilizerapplication"",",1
"""festival"",","""festival"",",1
"""fieldexperiment"",","""fieldexperiment"",",1
"""finger-millet"",","""finger-millet"",",1
"""fingerprinting"",","""fingerprinting"",",1
"""flower"",","""flower"",",1
"""foddertrees"",","""foddertrees"",",1
"""folksoiltaxonomy"",","""folksoiltaxonomy"",",1
"""foodbiotechnology"",","""foodbiotechnology"",",1
"""foodcomposition"",","""foodcomposition"",",1
"""foodgrain"",","""foodgrain"",",1
"""foodintake"",","""foodintake"",",1
"""forestry"",","""forestry"",",1
"""fruit"",","""fruit"",",1
"""fruitproduction"",","""fruitproduction"",",1
"""gammacadinene"",","""gammacadinene"",",1
"""gammaeudesmol"",","""gammaeudesmol"",",1
"""geneticconservation"",","""geneticconservation"",",1
"""geneticdiversity"",","""geneticdiversity"",",1
"""geneticerosion"",","""geneticerosion"",",1
"""geneticrelationship"",","""geneticrelationship"",",1
"""geneticresource"",","""geneticresource"",",1
"""geneticvariability"",","""geneticvariability"",",1
"""genotype"",","""genotype"",",1
"""genotypes"",","""genotypes"",",1
"""geographicinformationsystems"",","""geographicinformationsystems"",",1
"""germacrened"",","""germacrened"",",1
"""grass"",","""grass"",",1
"""greaterhimalayas"",","""greaterhimalayas"",",1
"""greenfood"",","""greenfood"",",1
"""greenfoodbase"",","""greenfoodbase"",",1
"""growth"",","""growth"",",1
"""growthkinetics"",","""growthkinetics"",",1
"""guaiol"",","""guaiol"",",1
"""hani"",","""hani"",",1
"""harvesting"",","""harvesting"",",1
"""heptadecene"",","""heptadecene"",",1
"""herd"",","""herd"",",1
"""hexadecane"",","""hexadecane"",",1
"""hexylcinnamaldehyde"",","""hexylcinnamaldehyde"",",1
"""hexylisovalerate"",","""hexylisovalerate"",",1
"""highlyelevatedregion"",","""highlyelevatedregion"",",1
"""hillfarmingsystem"",","""hillfarmingsystem"",",1
"""hillslope"",","""hillslope"",",1
"""hindukush"",","""hindukush"",",1
"""honeybees"",","""honeybees"",",1
"""horticulture"",","""horticulture"",",1
"""horticulturecolocasiaesculenta"",","""horticulturecolocasiaesculenta"",",1
"""housegardens"",","""housegardens"",",1
"""household"",","""household"",",1
"""human"",","""human"",",1
"""humulene"",","""humulene"",",1
"""humuleneepoxide"",","""humuleneepoxide"",",1
"""hybrid"",","""hybrid"",",1
"""hydrology"",","""hydrology"",",1
"""income"",","""income"",",1
"""indicatorsofagrobiodiversity"",","""indicatorsofagrobiodiversity"",",1
"""indigenousknowledgeturkey"",","""indigenousknowledgeturkey"",",1
"""insituagrobiodiversityconservation"",","""insituagrobiodiversityconservation"",",1
"""integratedapproach"",","""integratedapproach"",",1
"""integratedfarming"",","""integratedfarming"",",1
"""intensificationofcroppingsystems"",","""intensificationofcroppingsystems"",",1
"""internationalcomparison"",","""internationalcomparison"",",1
"""interspecificcompetition"",","""interspecificcompetition"",",1
"""interspecificfacilitation"",","""interspecificfacilitation"",",1
"""ipomoea"",","""ipomoea"",",1
"""ipomoeaaquatica"",","""ipomoeaaquatica"",",1
"""irrigation"",","""irrigation"",",1
"""isoamylisovalerate"",","""isoamylisovalerate"",",1
"""isomenthone"",","""isomenthone"",",1
"""isopulegol"",","""isopulegol"",",1
"""kaski"",","""kaski"",",1
"""ketones"",","""ketones"",",1
"""land-coverchange"",","""land-coverchange"",",1
"""land-usecharacterization"",","""land-usecharacterization"",",1
"""land-usepatterns"",","""land-usepatterns"",",1
"""landcover"",","""landcover"",",1
"""landdegradation"",","""landdegradation"",",1
"""landscapeecologicalplanning"",","""landscapeecologicalplanning"",",1
"""landtenure"",","""landtenure"",",1
"""lar"",","""lar"",",1
"""lathyrusspp."",","""lathyrusspp."",",1
"""leaching"",","""leaching"",",1
"""lensculinaris"",","""lensculinaris"",",1
"""limonene"",","""limonene"",",1
"""linalool"",","""linalool"",",1
"""livestockfarming"",","""livestockfarming"",",1
"""localvarieties"",","""localvarieties"",",1
"""logisticregression"",","""logisticregression"",",1
"""lycopersiconesculentum"",","""lycopersiconesculentum"",",1
"""machilus"",","""machilus"",",1
"""machilusedulis"",","""machilusedulis"",",1
"""management"",","""management"",",1
"""menth2en1ol"",","""menth2en1ol"",",1
"""mentha"",","""mentha"",",1
"""menthaarvensis"",","""menthaarvensis"",",1
"""menthaarvensisf.piperascens"",","""menthaarvensisf.piperascens"",",1
"""menthapiperita"",","""menthapiperita"",",1
"""menthylacetate"",","""menthylacetate"",",1
"""methanol"",","""methanol"",",1
"""methyleugenol"",","""methyleugenol"",",1
"""methyloctylether"",","""methyloctylether"",",1
"""middlehills"",","""middlehills"",",1
"""middlehimalayasmanihotesculenta"",","""middlehimalayasmanihotesculenta"",",1
"""milkproduction"",","""milkproduction"",",1
"""monitoring"",","""monitoring"",",1
"""morus(plant)"",","""morus(plant)"",",1
"""morusalba"",","""morusalba"",",1
"""mountainfarming"",","""mountainfarming"",",1
"""mountains"",","""mountains"",",1
"""musellalasiocarpa"",","""musellalasiocarpa"",",1
"""myrtenal"",","""myrtenal"",",1
"""myrtenol"",","""myrtenol"",",1
"""n2-fixingtree"",","""n2-fixingtree"",",1
"""nar"",","""nar"",",1
"""naturalresources"",","""naturalresources"",",1
"""naturalsciences"",","""naturalsciences"",",1
"""nature-societyrelations"",","""nature-societyrelations"",",1
"""natureconservation"",","""natureconservation"",",1
"""nestingsites"",","""nestingsites"",",1
"""newstrategy"",","""newstrategy"",",1
"""nitrate"",","""nitrate"",",1
"""non-timberforestproducts"",","""non-timberforestproducts"",",1
"""nonanol"",","""nonanol"",",1
"""northwesternshandong"",","""northwesternshandong"",",1
"""northwestyunnan"",","""northwestyunnan"",",1
"""nutrient"",","""nutrient"",",1
"""nutrientloss"",","""nutrientloss"",",1
"""nutrientuse"",","""nutrientuse"",",1
"""nutrition"",","""nutrition"",",1
"""octanol"",","""octanol"",",1
"""octylacetate"",","""octylacetate"",",1
"""operation"",","""operation"",",1
"""organiccarbon"",","""organiccarbon"",",1
"""ovis"",","""ovis"",",1
"""ovisaries"",","""ovisaries"",",1
"""paddylandraces"",","""paddylandraces"",",1
"""panicum"",","""panicum"",",1
"""panicummiliaceum"",","""panicummiliaceum"",",1
"""paracymene"",","""paracymene"",",1
"""paris"",","""paris"",",1
"""participatoryruralappraisal"",","""participatoryruralappraisal"",",1
"""pastoralpractices"",","""pastoralpractices"",",1
"""pastureland"",","""pastureland"",",1
"""peppermintoil"",","""peppermintoil"",",1
"""phaseolus(angiosperm)"",","""phaseolus(angiosperm)"",",1
"""photography"",","""photography"",",1
"""photointerpretation"",","""photointerpretation"",",1
"""piperitenone"",","""piperitenone"",",1
"""planningmethod"",","""planningmethod"",",1
"""plant"",","""plant"",",1
"""plantgeneticresources"",","""plantgeneticresources"",",1
"""plantgenetics"",","""plantgenetics"",",1
"""plantgrowth"",","""plantgrowth"",",1
"""planttransfer"",","""planttransfer"",",1
"""plowing"",","""plowing"",",1
"""population"",","""population"",",1
"""populationstatus"",","""populationstatus"",",1
"""poverty"",","""poverty"",",1
"""principles"",","""principles"",",1
"""productionsystems"",","""productionsystems"",",1
"""productivity"",","""productivity"",",1
"""productivitystability"",","""productivitystability"",",1
"""pulegone"",","""pulegone"",",1
"""qualitycontrol"",","""qualitycontrol"",",1
"""quantitativeanalysis"",","""quantitativeanalysis"",",1
"""quantumyield"",","""quantumyield"",",1
"""rain"",","""rain"",",1
"""rainwaterharvesting"",","""rainwaterharvesting"",",1
"""rapd"",","""rapd"",",1
"""recovery"",","""recovery"",",1
"""recycling"",","""recycling"",",1
"""regressionanalysis"",","""regressionanalysis"",",1
"""relatives"",","""relatives"",",1
"""rgr"",","""rgr"",",1
"""ricebiodiversity"",","""ricebiodiversity"",",1
"""ricevariety"",","""ricevariety"",",1
"""risk"",","""risk"",",1
"""riskassessment"",","""riskassessment"",",1
"""rosaroxburghiiregolith"",","""rosaroxburghiiregolith"",",1
"""run-off"",","""run-off"",",1
"""runoff"",","""runoff"",",1
"""runoffrecycling"",","""runoffrecycling"",",1
"""ruralarea"",","""ruralarea"",",1
"""ruralareas"",","""ruralareas"",",1
"""ruraldevelopment"",","""ruraldevelopment"",",1
"""rurallandscape"",","""rurallandscape"",",1
"""ruralplanning"",","""ruralplanning"",",1
"""sabinene"",","""sabinene"",",1
"""sabinenehydrate"",","""sabinenehydrate"",",1
"""sabinylacetate"",","""sabinylacetate"",",1
"""sandysoil"",","""sandysoil"",",1
"""seebedpreparation"",","""seebedpreparation"",",1
"""seedlingestablishment"",","""seedlingestablishment"",",1
"""seedlinggrowth"",","""seedlinggrowth"",",1
"""seedmanagement"",","""seedmanagement"",",1
"""sericulture"",","""sericulture"",",1
"""setariaitalica"",","""setariaitalica"",",1
"""shiftingagriculture"",","""shiftingagriculture"",",1
"""shiftingcultivation"",","""shiftingcultivation"",",1
"""shivaliks"",","""shivaliks"",",1
"""slope"",","""slope"",",1
"""smallholder"",","""smallholder"",",1
"""soc"",","""soc"",",1
"""socio-economy"",","""socio-economy"",",1
"""socioeconomicdevelopment"",","""socioeconomicdevelopment"",",1
"""socioeconomicstatus"",","""socioeconomicstatus"",",1
"""socstock"",","""socstock"",",1
"""soil"",","""soil"",",1
"""soilconservation"",","""soilconservation"",",1
"""soilerosion"",","""soilerosion"",",1
"""soilloss"",","""soilloss"",",1
"""soilmechanics"",","""soilmechanics"",",1
"""soilsurvey"",","""soilsurvey"",",1
"""solanum"",","""solanum"",",1
"""spondiasaxillaris"",","""spondiasaxillaris"",",1
"""ssr(simplesequencerepeat)"",","""ssr(simplesequencerepeat)"",",1
"""steps"",","""steps"",",1
"""strategicapproach"",","""strategicapproach"",",1
"""strategy"",","""strategy"",",1
"""structure"",","""structure"",",1
"""subsistencecerealfarming"",","""subsistencecerealfarming"",",1
"""subsistencefarmhouseholds"",","""subsistencefarmhouseholds"",",1
"""subtropicalproductionsystem"",","""subtropicalproductionsystem"",",1
"""summerlegumes"",","""summerlegumes"",",1
"""survey"",","""survey"",",1
"""surveying"",","""surveying"",",1
"""survival"",","""survival"",",1
"""susscrofa"",","""susscrofa"",",1
"""sustainableagriculturesustainabledevelopment"",","""sustainableagriculturesustainabledevelopment"",",1
"""sustainablelivelihood"",","""sustainablelivelihood"",",1
"""sustainableuse"",","""sustainableuse"",",1
"""systemcomponents"",","""systemcomponents"",",1
"""taro"",","""taro"",",1
"""tcadinol"",","""tcadinol"",",1
"""technologytransfer"",","""technologytransfer"",",1
"""terpinen4ol"",","""terpinen4ol"",",1
"""terpinene"",","""terpinene"",",1
"""terpineol"",","""terpineol"",",1
"""terpinolene"",","""terpinolene"",",1
"""tibet"",","""tibet"",",1
"""traditional"",","""traditional"",",1
"""traditionalagroecosystems"",","""traditionalagroecosystems"",",1
"""transformed"",","""transformed"",",1
"""transgeneescape"",","""transgeneescape"",",1
"""transhumance"",","""transhumance"",",1
"""transplantation"",","""transplantation"",",1
"""tree"",","""tree"",",1
"""triticum"",","""triticum"",",1
"""trixis"",","""trixis"",",1
"""turkey"",","""turkey"",",1
"""unclassifieddrug"",","""unclassifieddrug"",",1
"""uplandregion"",","""uplandregion"",",1
"""uplandrice"",","""uplandrice"",",1
"""urbanplanning"",","""urbanplanning"",",1
"""uttaranchal"",","""uttaranchal"",",1
"""valleyregion"",","""valleyregion"",",1
"""vegetable"",","""vegetable"",",1
"""verbenone"",","""verbenone"",",1
"""verticality"",","""verticality"",",1
"""vicia"",","""vicia"",",1
"""vignamungo"",","""vignamungo"",",1
"""volatileoil"",","""volatileoil"",",1
"""water"",","""water"",",1
"""waterrecycling"",","""waterrecycling"",",1
"""wateryield-storagecapacityratio"",","""wateryield-storagecapacityratio"",",1
"""weathering"",","""weathering"",",1
"""wheat"",","""wheat"",",1
"""wheatcrops"",","""wheatcrops"",",1
"""wildtea"",","""wildtea"",",1
"""women"",","""women"",",1
"""xishuangbanna"",","""xishuangbanna"",",1
"""yieldadvantage"",","""yieldadvantage"",",1
"""yunnan"",","""yunnan"",",1
"""zea"",","""zea"",",1
"""zingiberofficinale"",","""zingiberofficinale"",",1
"c(""china"",","c(""china"",",1
